Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u1	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u2	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Coalition	Centre	JessicavanEijs	van Eijs, Jessica	F	1981	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u3	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	CemLaçin	Laçin, Cem	M	1986	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u4	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u5	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	CorrievanBrenk	van Brenk, Corrie	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u6	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u7	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	MP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FemkeMerelvanKooten-Arissen	van Kooten-Arissen, Femke Merel	F	1983	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u8	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u9	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	MP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FemkeMerelvanKooten-Arissen	van Kooten-Arissen, Femke Merel	F	1983	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u10	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u11	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	MP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FemkeMerelvanKooten-Arissen	van Kooten-Arissen, Femke Merel	F	1983	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u12	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u13	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u14	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u15	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u16	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	DilanYeşilgöz-Zegerius	Yeşilgöz-Zegerius, Dilan	F	1977	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u17	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-05-21-tweedekamer-6	ParlaMint-NL_2019-05-21-tweedekamer-6.u18	Report of the meeting of the Dutch Lower House, Meeting 84, Session 6 (2019-05-21)	2019-05-21	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 84	Sitting 2019-05-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
