Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u1	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u2	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KirstenvandenHul	van den Hul, Kirsten	F	1976	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u3	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LisaWesterveld	Westerveld, Lisa	F	1981	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u4	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	ArieSlob	Slob, Arie	M	1961	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u5	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u6	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KirstenvandenHul	van den Hul, Kirsten	F	1976	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u7	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	ArieSlob	Slob, Arie	M	1961	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u8	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KirstenvandenHul	van den Hul, Kirsten	F	1976	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u9	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	ArieSlob	Slob, Arie	M	1961	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u10	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2019-03-19-tweedekamer-38	ParlaMint-NL_2019-03-19-tweedekamer-38.u11	Report of the meeting of the Dutch Lower House, Meeting 64, Session 38 (2019-03-19)	2019-03-19	Lower house	Meeting of the 29th Tweede Kamer	Session 38	Meeting 64	Sitting 2019-03-19	-	Reference	English	Regular	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	ArieSlob	Slob, Arie	M	1961	
