Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u1	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u2	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GeertWilders	Wilders, Geert	M	1963	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u3	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u4	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GeertWilders	Wilders, Geert	M	1963	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u5	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u6	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MadeleinevanToorenburg	van Toorenburg, Madeleine	F	1968	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u7	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u8	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	AttjeKuiken	Kuiken, Attje	F	1977	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u9	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u10	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	JaspervanDijk	van Dijk, Jasper	M	1971	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u11	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	DENK	DENK	Opposition	Centre-left	FaridAzarkan	Azarkan, Farid	M	1971	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u12	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	HenkKrol	Krol, Henk	M	1950	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u13	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	EvaAkerboom	Akerboom, Eva	F	1992	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u14	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	BramvanOjik	van Ojik, Bram	M	1954	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u15	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	MP	notMinister	FvD	Forum voor Democratie	Opposition	Far-right	TheoHiddema	Hiddema, Theo	M	1944	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u16	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	MalikAzmani	Azmani, Malik	M	1976	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u17	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	JoëlVoordewind	Voordewind, Joël	M	1965	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u18	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	MaartenGroothuizen	Groothuizen, Maarten	M	1976	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u19	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u20	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GeertWilders	Wilders, Geert	M	1963	
ParlaMint-NL-en_2019-01-30-tweedekamer-3	ParlaMint-NL_2019-01-30-tweedekamer-3.u21	Report of the meeting of the Dutch Lower House, Meeting 47, Session 3 (2019-01-30)	2019-01-30	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 47	Sitting 2019-01-30	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
