Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-07-04-tweedekamer-57	ParlaMint-NL_2019-07-04-tweedekamer-57.u1	Report of the meeting of the Dutch Lower House, Meeting 102, Session 57 (2019-07-04)	2019-07-04	Lower house	Meeting of the 29th Tweede Kamer	Session 57	Meeting 102	Sitting 2019-07-04	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-07-04-tweedekamer-57	ParlaMint-NL_2019-07-04-tweedekamer-57.u2	Report of the meeting of the Dutch Lower House, Meeting 102, Session 57 (2019-07-04)	2019-07-04	Lower house	Meeting of the 29th Tweede Kamer	Session 57	Meeting 102	Sitting 2019-07-04	-	Reference	English	Regular	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	JoëlVoordewind	Voordewind, Joël	M	1965	
ParlaMint-NL-en_2019-07-04-tweedekamer-57	ParlaMint-NL_2019-07-04-tweedekamer-57.u3	Report of the meeting of the Dutch Lower House, Meeting 102, Session 57 (2019-07-04)	2019-07-04	Lower house	Meeting of the 29th Tweede Kamer	Session 57	Meeting 102	Sitting 2019-07-04	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
