Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15342	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15343	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15344	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SDP_BiH	Socijaldemokratska partija Bosne i Hercegovine	Opposition	Centre-left	BećirovićDenis	Bećirović, Denis	M	1975	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15345	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15346	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SBiH	Stranka za Bosnu i Hercegovinu	Opposition	Centre	AjanovićEkrem	Ajanović, Ekrem	M	1940	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15347	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15348	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SBiH	Stranka za Bosnu i Hercegovinu	Opposition	Centre	AjanovićEkrem	Ajanović, Ekrem	M	1940	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15349	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15350	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SBiH	Stranka za Bosnu i Hercegovinu	Opposition	Centre	AjanovićEkrem	Ajanović, Ekrem	M	1940	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15351	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15352	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	KrižanovićJozo	Križanović, Jozo	M	1944	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15353	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15354	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SBiH	Stranka za Bosnu i Hercegovinu	Opposition	Centre	BelkićBeriz	Belkić, Beriz	M	1946	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15355	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15356	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SDA	Stranka demokratske akcije	Opposition	Centre-right to right	DžaferovićŠefik	Džaferović, Šefik	M	1957	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15357	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15358	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	-	-	-	-	NovakovićMomčilo	Novaković, Momčilo	M	1955	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15359	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15360	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SDA	Stranka demokratske akcije	Opposition	Centre-right to right	DžaferovićŠefik	Džaferović, Šefik	M	1957	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15361	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15362	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SBiH	Stranka za Bosnu i Hercegovinu	Opposition	Centre	HadžiahmetovićAzra	Hadžiahmetović, Azra	F	1956	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15363	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15364	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	-	-	-	-	NovakovićMomčilo	Novaković, Momčilo	M	1955	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15365	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15366	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	HDZ_1990	Hrvatska demokratska zajednica 1991	-	Centre-right	RagužMartin	Raguž, Martin	M	1958	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15367	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15368	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	MP	notMinister	SDP_BiH	Socijaldemokratska partija Bosne i Hercegovine	Opposition	Centre-left	BećirovićDenis	Bećirović, Denis	M	1975	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15369	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15370	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	KrižanovićJozo	Križanović, Jozo	M	1944	
ParlaMint-BA-en_2008-01-16-0	ParlaMint-BA_2008-01-16-0.u15371	Minutes of the Parliamentary Assembly of Bosnia and Herzegovina, Term 5, Session 20	2008-01-16	Unicameralism	5. mandat	-	Sjednica 20	2008-07-30	-	Reference	English	Chairperson	MP	notMinister	SNSD	Savez nezavisnih socijaldemokrata	Opposition	Syncretic politics	ŽivkovićMilorad	Živković, Milorad	M	1963	
