Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75549	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	AntešićZdenko	Antešić, Zdenko	M	1955	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75550	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75551	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	ŠukerIvan	Šuker, Ivan	M	1957	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75552	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75553	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	BorićJosip	Borić, Josip	M	1972	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75554	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75555	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	ŠukerIvan	Šuker, Ivan	M	1957	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75556	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75557	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDSSB	Hrvatski demokratski savez Slavonije i Baranje	Opposition	Centre-right	GrubišićBoro	Grubišić, Boro	M	1952	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75558	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75559	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	ŠukerIvan	Šuker, Ivan	M	1957	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75560	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75561	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	BabićVedran	Babić, Vedran	M	1976	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75562	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75563	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	ŠukerIvan	Šuker, Ivan	M	1957	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75564	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75565	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75566	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75567	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	BorićJosip	Borić, Josip	M	1972	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75568	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75569	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75570	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75571	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDSSB	Hrvatski demokratski savez Slavonije i Baranje	Opposition	Centre-right	GrubišićBoro	Grubišić, Boro	M	1952	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75572	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75573	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75574	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75575	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	ĐurđevićŠimo	Đurđević, Šimo	M	1957	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75576	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75577	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75578	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75579	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75580	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75581	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	MilinkovićStjepan	Milinković, Stjepan	M	1954	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75582	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75583	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75584	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75585	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	nezavisni	nezavisni	-	-	KosorJadranka	Kosor, Jadranka	F	1953	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75586	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75587	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75588	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75589	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	BabićVedran	Babić, Vedran	M	1976	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75590	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75591	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	ORaH	Održivi razvoj Hrvatske	Opposition	Centre-left to left	NovakMladen	Novak, Mladen	M	1963	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75592	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Chairperson	MP	notMinister	SDP	Socijaldemokratska partija Hrvatske	Coalition	Centre-left	LekoJosip	Leko, Josip	M	1948	
ParlaMint-HR-en_2014-03-20-0	ParlaMint-HR_2014-03-20-0.u75593	Minutes of the National Assembly of the Republic of Croatia, Term 7, Session 12	2014-03-20	Unicameralism	7. mandat	-	Zasedanje 12	2014-04-10	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	MarasovićDujomir	Marasović, Dujomir	M	1952	
