Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u1	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u2	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Regular	notMP	notMinister	SP	Socialistische Partij	-	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u3	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Regular	MP	notMinister	D66	Democraten 66	-	Centre	RobJetten	Jetten, Rob	M	1987	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u4	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u5	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	AnneKuik	Kuik, Anne	F	1987	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u6	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u7	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Regular	notMP	notMinister	GL	GroenLinks	-	Centre-left to left	TomvanderLee	van der Lee, Tom	M	1964	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u8	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-03-31-tweedekamer-4	ParlaMint-NL_2021-03-31-tweedekamer-4.u9	Report of the meeting of the Dutch Lower House, Meeting 63, Session 4 (2021-03-31)	2021-03-31	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 63	Sitting 2021-03-31	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
