Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u1	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	TinaStowell	Stowell, Tina	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u2	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AngelaSmith2	Smith, Angela	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u3	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	JamesWallace	Wallace, James	M	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u4	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	NarendraPatel	Patel, Narendra Babubhai	M	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u5	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	BI	Bishops	-	-	NicholasBaines	Baines, Nicholas	M	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u6	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	GlenysKinnock	Kinnock, Glenys	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u7	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JanetRoyall	Royall, Janet	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u8	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DorotheaThornton	Thornton, Dorothea Glenys	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u9	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	StewartWood	Wood, Stewart Martin	M	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u10	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	NA	Non-affiliated	-	-	ChristopherSmith	Smith, Christopher	M	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u11	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	OonaKing	King, Oona	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u12	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SusanNye	Nye, Susan Jane	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u13	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AnneJenkin	Jenkin, Anne Caroline	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u14	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	KathrynPinnock	Pinnock, Kathryn	F	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u15	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	JeremyAshdown	Ashdown, Jeremy	M	-	
ParlaMint-GB-en_2016-06-20-lords	ParlaMint-GB_2016-06-20-lords.u16	Minutes of the House of Lords, Daily Session 2016-06-20	2016-06-20	Upper house	56	-	2016-06-20	2016-06-20	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	NeilKinnock	Kinnock, Neil	M	-	
