Session,Date,Coalition,Opposition
ParlaMint-IT-en_2013-10-09-LEG17-Senato-sed-121-meta.tsv,2013-10-09,16,11
ParlaMint-IT-en_2013-10-10-LEG17-Senato-sed-122-meta.tsv,2013-10-10,16,15
ParlaMint-IT-en_2013-10-10-LEG17-Senato-sed-123-meta.tsv,2013-10-10,13,11
ParlaMint-IT-en_2013-10-11-LEG17-Senato-sed-124-meta.tsv,2013-10-11,17,14
ParlaMint-IT-en_2013-10-15-LEG17-Senato-sed-125-meta.tsv,2013-10-15,10,10
ParlaMint-IT-en_2013-10-16-LEG17-Senato-sed-126-meta.tsv,2013-10-16,15,40
ParlaMint-IT-en_2013-10-17-LEG17-Senato-sed-127-meta.tsv,2013-10-17,18,16
ParlaMint-IT-en_2013-10-17-LEG17-Senato-sed-128-meta.tsv,2013-10-17,5,3
ParlaMint-IT-en_2013-10-22-LEG17-Senato-sed-129-meta.tsv,2013-10-22,11,7
ParlaMint-IT-en_2013-10-23-LEG17-Senato-sed-130-meta.tsv,2013-10-23,14,5
ParlaMint-IT-en_2013-10-23-LEG17-Senato-sed-131-meta.tsv,2013-10-23,13,12
ParlaMint-IT-en_2013-10-24-LEG17-Senato-sed-132-meta.tsv,2013-10-24,18,22
ParlaMint-IT-en_2013-10-29-LEG17-Senato-sed-133-meta.tsv,2013-10-29,21,10
ParlaMint-IT-en_2013-11-05-LEG17-Senato-sed-134-meta.tsv,2013-11-05,11,8
ParlaMint-IT-en_2013-11-06-LEG17-Senato-sed-135-meta.tsv,2013-11-06,17,19
ParlaMint-IT-en_2013-11-06-LEG17-Senato-sed-136-meta.tsv,2013-11-06,18,9
ParlaMint-IT-en_2013-11-07-LEG17-Senato-sed-137-meta.tsv,2013-11-07,18,14
ParlaMint-IT-en_2013-11-18-LEG17-Senato-sed-138-meta.tsv,2013-11-18,4,5
ParlaMint-IT-en_2013-11-22-LEG17-Senato-sed-139-meta.tsv,2013-11-22,6,5
ParlaMint-IT-en_2013-11-25-LEG17-Senato-sed-140-meta.tsv,2013-11-25,3,4
ParlaMint-IT-en_2013-11-26-LEG17-Senato-sed-141-meta.tsv,2013-11-26,20,24
ParlaMint-IT-en_2013-11-27-LEG17-Senato-sed-142-meta.tsv,2013-11-27,12,9
ParlaMint-IT-en_2013-11-28-LEG17-Senato-sed-143-meta.tsv,2013-11-28,11,13
ParlaMint-IT-en_2013-11-28-LEG17-Senato-sed-144-meta.tsv,2013-11-28,1,1
ParlaMint-IT-en_2013-12-03-LEG17-Senato-sed-145-meta.tsv,2013-12-03,4,8
ParlaMint-IT-en_2013-12-04-LEG17-Senato-sed-146-meta.tsv,2013-12-04,2,2
ParlaMint-IT-en_2013-12-05-LEG17-Senato-sed-147-meta.tsv,2013-12-05,10,14
ParlaMint-IT-en_2013-12-10-LEG17-Senato-sed-148-meta.tsv,2013-12-10,8,15
ParlaMint-IT-en_2013-12-11-LEG17-Senato-sed-149-meta.tsv,2013-12-11,4,9
ParlaMint-IT-en_2013-12-11-LEG17-Senato-sed-150-meta.tsv,2013-12-11,12,8
ParlaMint-IT-en_2013-12-12-LEG17-Senato-sed-151-meta.tsv,2013-12-12,1,1
ParlaMint-IT-en_2013-12-12-LEG17-Senato-sed-152-meta.tsv,2013-12-12,4,3
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153-meta.tsv,2013-12-17,1,0
ParlaMint-IT-en_2013-12-18-LEG17-Senato-sed-154-meta.tsv,2013-12-18,7,11
ParlaMint-IT-en_2013-12-18-LEG17-Senato-sed-155-meta.tsv,2013-12-18,12,14
ParlaMint-IT-en_2013-12-19-LEG17-Senato-sed-156-meta.tsv,2013-12-19,15,12
ParlaMint-IT-en_2013-12-23-LEG17-Senato-sed-157-meta.tsv,2013-12-23,6,17
ParlaMint-IT-en_2013-12-28-LEG17-Senato-sed-158-meta.tsv,2013-12-28,3,2
ParlaMint-IT-en_2014-01-02-LEG17-Senato-sed-159-meta.tsv,2014-01-02,2,4
ParlaMint-IT-en_2014-01-07-LEG17-Senato-sed-160-meta.tsv,2014-01-07,6,6
ParlaMint-IT-en_2014-01-08-LEG17-Senato-sed-161-meta.tsv,2014-01-08,8,9
ParlaMint-IT-en_2014-01-08-LEG17-Senato-sed-162-meta.tsv,2014-01-08,6,17
ParlaMint-IT-en_2014-01-09-LEG17-Senato-sed-163-meta.tsv,2014-01-09,9,14
ParlaMint-IT-en_2014-01-14-LEG17-Senato-sed-164-meta.tsv,2014-01-14,6,7
ParlaMint-IT-en_2014-01-14-LEG17-Senato-sed-165-meta.tsv,2014-01-14,2,12
ParlaMint-IT-en_2014-01-15-LEG17-Senato-sed-166-meta.tsv,2014-01-15,6,4
ParlaMint-IT-en_2014-01-15-LEG17-Senato-sed-167-meta.tsv,2014-01-15,8,18
ParlaMint-IT-en_2014-01-16-LEG17-Senato-sed-168-meta.tsv,2014-01-16,7,14
ParlaMint-IT-en_2014-01-16-LEG17-Senato-sed-169-meta.tsv,2014-01-16,4,0
ParlaMint-IT-en_2014-01-21-LEG17-Senato-sed-170-meta.tsv,2014-01-21,13,15
ParlaMint-IT-en_2014-01-21-LEG17-Senato-sed-171-meta.tsv,2014-01-21,11,10
ParlaMint-IT-en_2014-01-22-LEG17-Senato-sed-172-meta.tsv,2014-01-22,8,18
ParlaMint-IT-en_2014-01-22-LEG17-Senato-sed-173-meta.tsv,2014-01-22,11,8
ParlaMint-IT-en_2014-01-23-LEG17-Senato-sed-174-meta.tsv,2014-01-23,9,11
ParlaMint-IT-en_2014-01-23-LEG17-Senato-sed-175-meta.tsv,2014-01-23,2,1
ParlaMint-IT-en_2014-01-28-LEG17-Senato-sed-176-meta.tsv,2014-01-28,19,21
ParlaMint-IT-en_2014-01-29-LEG17-Senato-sed-177-meta.tsv,2014-01-29,10,23
ParlaMint-IT-en_2014-01-29-LEG17-Senato-sed-178-meta.tsv,2014-01-29,14,14
ParlaMint-IT-en_2014-01-30-LEG17-Senato-sed-179-meta.tsv,2014-01-30,6,3
ParlaMint-IT-en_2014-01-30-LEG17-Senato-sed-180-meta.tsv,2014-01-30,3,3
ParlaMint-IT-en_2014-02-04-LEG17-Senato-sed-181-meta.tsv,2014-02-04,4,9
ParlaMint-IT-en_2014-02-04-LEG17-Senato-sed-182-meta.tsv,2014-02-04,12,16
ParlaMint-IT-en_2014-02-05-LEG17-Senato-sed-183-meta.tsv,2014-02-05,9,17
ParlaMint-IT-en_2014-02-05-LEG17-Senato-sed-184-meta.tsv,2014-02-05,9,8
ParlaMint-IT-en_2014-02-06-LEG17-Senato-sed-185-meta.tsv,2014-02-06,14,7
ParlaMint-IT-en_2014-02-06-LEG17-Senato-sed-186-meta.tsv,2014-02-06,2,2
ParlaMint-IT-en_2014-02-11-LEG17-Senato-sed-187-meta.tsv,2014-02-11,4,8
ParlaMint-IT-en_2014-02-11-LEG17-Senato-sed-188-meta.tsv,2014-02-11,10,12
ParlaMint-IT-en_2014-02-12-LEG17-Senato-sed-189-meta.tsv,2014-02-12,11,6
ParlaMint-IT-en_2014-02-12-LEG17-Senato-sed-190-meta.tsv,2014-02-12,7,8
ParlaMint-IT-en_2014-02-13-LEG17-Senato-sed-191-meta.tsv,2014-02-13,5,4
ParlaMint-IT-en_2014-02-13-LEG17-Senato-sed-192-meta.tsv,2014-02-13,4,4
ParlaMint-IT-en_2014-02-17-LEG17-Senato-sed-193-meta.tsv,2014-02-17,4,23
ParlaMint-IT-en_2014-02-18-LEG17-Senato-sed-194-meta.tsv,2014-02-18,2,7
ParlaMint-IT-en_2014-02-19-LEG17-Senato-sed-195-meta.tsv,2014-02-19,26,34
ParlaMint-IT-en_2014-02-20-LEG17-Senato-sed-196-meta.tsv,2014-02-20,20,32
ParlaMint-IT-en_2014-02-24-LEG17-Senato-sed-197-meta.tsv,2014-02-24,19,26
ParlaMint-IT-en_2014-02-26-LEG17-Senato-sed-198-meta.tsv,2014-02-26,9,12
ParlaMint-IT-en_2014-02-27-LEG17-Senato-sed-199-meta.tsv,2014-02-27,15,7
ParlaMint-IT-en_2014-03-04-LEG17-Senato-sed-200-meta.tsv,2014-03-04,10,10
ParlaMint-IT-en_2014-03-05-LEG17-Senato-sed-201-meta.tsv,2014-03-05,8,9
ParlaMint-IT-en_2014-03-05-LEG17-Senato-sed-202-meta.tsv,2014-03-05,8,12
ParlaMint-IT-en_2014-03-06-LEG17-Senato-sed-203-meta.tsv,2014-03-06,14,12
ParlaMint-IT-en_2014-03-06-LEG17-Senato-sed-204-meta.tsv,2014-03-06,1,2
ParlaMint-IT-en_2014-03-11-LEG17-Senato-sed-205-meta.tsv,2014-03-11,6,11
ParlaMint-IT-en_2014-03-12-LEG17-Senato-sed-206-meta.tsv,2014-03-12,2,4
ParlaMint-IT-en_2014-03-12-LEG17-Senato-sed-207-meta.tsv,2014-03-12,8,3
ParlaMint-IT-en_2014-03-13-LEG17-Senato-sed-208-meta.tsv,2014-03-13,12,4
ParlaMint-IT-en_2014-03-13-LEG17-Senato-sed-209-meta.tsv,2014-03-13,3,1
ParlaMint-IT-en_2014-03-18-LEG17-Senato-sed-210-meta.tsv,2014-03-18,6,3
ParlaMint-IT-en_2014-03-18-LEG17-Senato-sed-211-meta.tsv,2014-03-18,13,5
ParlaMint-IT-en_2014-03-19-LEG17-Senato-sed-212-meta.tsv,2014-03-19,6,9
ParlaMint-IT-en_2014-03-19-LEG17-Senato-sed-213-meta.tsv,2014-03-19,7,7
ParlaMint-IT-en_2014-03-20-LEG17-Senato-sed-214-meta.tsv,2014-03-20,14,12
ParlaMint-IT-en_2014-03-20-LEG17-Senato-sed-215-meta.tsv,2014-03-20,1,3
ParlaMint-IT-en_2014-03-25-LEG17-Senato-sed-216-meta.tsv,2014-03-25,8,12
ParlaMint-IT-en_2014-03-26-LEG17-Senato-sed-217-meta.tsv,2014-03-26,11,16
ParlaMint-IT-en_2014-03-27-LEG17-Senato-sed-218-meta.tsv,2014-03-27,9,14
ParlaMint-IT-en_2014-04-01-LEG17-Senato-sed-219-meta.tsv,2014-04-01,6,6
ParlaMint-IT-en_2014-04-01-LEG17-Senato-sed-220-meta.tsv,2014-04-01,10,14
ParlaMint-IT-en_2014-04-02-LEG17-Senato-sed-221-meta.tsv,2014-04-02,13,11
ParlaMint-IT-en_2014-04-02-LEG17-Senato-sed-222-meta.tsv,2014-04-02,13,17
ParlaMint-IT-en_2014-04-03-LEG17-Senato-sed-223-meta.tsv,2014-04-03,18,13
ParlaMint-IT-en_2014-04-03-LEG17-Senato-sed-224-meta.tsv,2014-04-03,6,3
ParlaMint-IT-en_2014-04-08-LEG17-Senato-sed-225-meta.tsv,2014-04-08,13,17
ParlaMint-IT-en_2014-04-09-LEG17-Senato-sed-226-meta.tsv,2014-04-09,10,16
ParlaMint-IT-en_2014-04-09-LEG17-Senato-sed-227-meta.tsv,2014-04-09,9,8
ParlaMint-IT-en_2014-04-10-LEG17-Senato-sed-228-meta.tsv,2014-04-10,7,18
ParlaMint-IT-en_2014-04-10-LEG17-Senato-sed-229-meta.tsv,2014-04-10,2,2
ParlaMint-IT-en_2014-04-15-LEG17-Senato-sed-230-meta.tsv,2014-04-15,3,33
ParlaMint-IT-en_2014-04-16-LEG17-Senato-sed-231-meta.tsv,2014-04-16,13,17
ParlaMint-IT-en_2014-04-16-LEG17-Senato-sed-232-meta.tsv,2014-04-16,10,10
ParlaMint-IT-en_2014-04-17-LEG17-Senato-sed-233-meta.tsv,2014-04-17,11,18
ParlaMint-IT-en_2014-04-22-LEG17-Senato-sed-234-meta.tsv,2014-04-22,1,3
ParlaMint-IT-en_2014-04-23-LEG17-Senato-sed-235-meta.tsv,2014-04-23,6,8
ParlaMint-IT-en_2014-04-23-LEG17-Senato-sed-236-meta.tsv,2014-04-23,11,4
ParlaMint-IT-en_2014-04-24-LEG17-Senato-sed-237-meta.tsv,2014-04-24,7,5
ParlaMint-IT-en_2014-04-29-LEG17-Senato-sed-238-meta.tsv,2014-04-29,6,6
ParlaMint-IT-en_2014-04-29-LEG17-Senato-sed-239-meta.tsv,2014-04-29,2,7
ParlaMint-IT-en_2014-04-30-LEG17-Senato-sed-240-meta.tsv,2014-04-30,14,15
ParlaMint-IT-en_2014-05-06-LEG17-Senato-sed-241-meta.tsv,2014-05-06,15,9
ParlaMint-IT-en_2014-05-07-LEG17-Senato-sed-242-meta.tsv,2014-05-07,6,9
ParlaMint-IT-en_2014-05-08-LEG17-Senato-sed-243-meta.tsv,2014-05-08,10,8
ParlaMint-IT-en_2014-05-08-LEG17-Senato-sed-244-meta.tsv,2014-05-08,2,0
ParlaMint-IT-en_2014-05-13-LEG17-Senato-sed-245-meta.tsv,2014-05-13,15,13
ParlaMint-IT-en_2014-05-14-LEG17-Senato-sed-246-meta.tsv,2014-05-14,17,17
ParlaMint-IT-en_2014-05-15-LEG17-Senato-sed-247-meta.tsv,2014-05-15,12,10
ParlaMint-IT-en_2014-05-27-LEG17-Senato-sed-248-meta.tsv,2014-05-27,6,6
ParlaMint-IT-en_2014-05-28-LEG17-Senato-sed-249-meta.tsv,2014-05-28,11,11
ParlaMint-IT-en_2014-05-28-LEG17-Senato-sed-250-meta.tsv,2014-05-28,10,3
ParlaMint-IT-en_2014-05-29-LEG17-Senato-sed-251-meta.tsv,2014-05-29,5,11
ParlaMint-IT-en_2014-05-29-LEG17-Senato-sed-252-meta.tsv,2014-05-29,5,4
ParlaMint-IT-en_2014-06-03-LEG17-Senato-sed-253-meta.tsv,2014-06-03,2,1
ParlaMint-IT-en_2014-06-04-LEG17-Senato-sed-254-meta.tsv,2014-06-04,10,11
ParlaMint-IT-en_2014-06-04-LEG17-Senato-sed-255-meta.tsv,2014-06-04,4,1
ParlaMint-IT-en_2014-06-05-LEG17-Senato-sed-256-meta.tsv,2014-06-05,5,5
ParlaMint-IT-en_2014-06-05-LEG17-Senato-sed-257-meta.tsv,2014-06-05,3,3
ParlaMint-IT-en_2014-06-10-LEG17-Senato-sed-258-meta.tsv,2014-06-10,8,10
ParlaMint-IT-en_2014-06-11-LEG17-Senato-sed-259-meta.tsv,2014-06-11,9,13
ParlaMint-IT-en_2014-06-11-LEG17-Senato-sed-260-meta.tsv,2014-06-11,7,12
ParlaMint-IT-en_2014-06-12-LEG17-Senato-sed-261-meta.tsv,2014-06-12,4,4
ParlaMint-IT-en_2014-06-12-LEG17-Senato-sed-262-meta.tsv,2014-06-12,2,2
ParlaMint-IT-en_2014-06-17-LEG17-Senato-sed-263-meta.tsv,2014-06-17,13,11
ParlaMint-IT-en_2014-06-18-LEG17-Senato-sed-264-meta.tsv,2014-06-18,10,6
ParlaMint-IT-en_2014-06-18-LEG17-Senato-sed-265-meta.tsv,2014-06-18,4,11
ParlaMint-IT-en_2014-06-19-LEG17-Senato-sed-266-meta.tsv,2014-06-19,11,9
ParlaMint-IT-en_2014-06-19-LEG17-Senato-sed-267-meta.tsv,2014-06-19,4,5
ParlaMint-IT-en_2014-06-24-LEG17-Senato-sed-268-meta.tsv,2014-06-24,9,11
ParlaMint-IT-en_2014-06-25-LEG17-Senato-sed-269-meta.tsv,2014-06-25,15,8
ParlaMint-IT-en_2014-06-25-LEG17-Senato-sed-270-meta.tsv,2014-06-25,7,5
ParlaMint-IT-en_2014-06-26-LEG17-Senato-sed-271-meta.tsv,2014-06-26,3,1
ParlaMint-IT-en_2014-07-01-LEG17-Senato-sed-272-meta.tsv,2014-07-01,11,16
ParlaMint-IT-en_2014-07-02-LEG17-Senato-sed-273-meta.tsv,2014-07-02,6,6
