Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-IT-en_2013-03-15-LEG17-Senato-sed-1-meta.tsv,2013-03-15,0,0,1,0,0
ParlaMint-IT-en_2013-03-16-LEG17-Senato-sed-2-meta.tsv,2013-03-16,2,3,0,0,0
ParlaMint-IT-en_2013-03-21-LEG17-Senato-sed-3-meta.tsv,2013-03-21,2,6,2,0,0
ParlaMint-IT-en_2013-03-25-LEG17-Senato-sed-4-meta.tsv,2013-03-25,2,5,2,0,0
ParlaMint-IT-en_2013-03-26-LEG17-Senato-sed-5-meta.tsv,2013-03-26,2,5,1,0,0
ParlaMint-IT-en_2013-03-27-LEG17-Senato-sed-6-meta.tsv,2013-03-27,3,8,3,0,0
ParlaMint-IT-en_2013-04-02-LEG17-Senato-sed-7-meta.tsv,2013-04-02,2,15,4,0,0
ParlaMint-IT-en_2013-04-03-LEG17-Senato-sed-8-meta.tsv,2013-04-03,1,15,2,0,0
ParlaMint-IT-en_2013-04-03-LEG17-Senato-sed-9-meta.tsv,2013-04-03,1,12,5,0,0
ParlaMint-IT-en_2013-04-09-LEG17-Senato-sed-10-meta.tsv,2013-04-09,2,13,2,0,0
ParlaMint-IT-en_2013-04-10-LEG17-Senato-sed-11-meta.tsv,2013-04-10,1,21,9,0,0
ParlaMint-IT-en_2013-04-10-LEG17-Senato-sed-12-meta.tsv,2013-04-10,3,20,7,0,0
ParlaMint-IT-en_2013-04-16-LEG17-Senato-sed-13-meta.tsv,2013-04-16,3,15,5,0,0
ParlaMint-IT-en_2013-04-17-LEG17-Senato-sed-14-meta.tsv,2013-04-17,1,9,3,0,0
ParlaMint-IT-en_2013-04-24-LEG17-Senato-sed-15-meta.tsv,2013-04-24,1,25,9,0,0
ParlaMint-IT-en_2013-04-29-LEG17-Senato-sed-16-meta.tsv,2013-04-29,1,1,2,0,0
ParlaMint-IT-en_2013-04-30-LEG17-Senato-sed-17-meta.tsv,2013-04-30,3,28,15,0,0
ParlaMint-IT-en_2013-05-06-LEG17-Senato-sed-18-meta.tsv,2013-05-06,1,23,10,0,0
ParlaMint-IT-en_2013-05-07-LEG17-Senato-sed-19-meta.tsv,2013-05-07,1,17,11,0,0
ParlaMint-IT-en_2013-05-08-LEG17-Senato-sed-20-meta.tsv,2013-05-08,4,12,4,0,0
ParlaMint-IT-en_2013-05-14-LEG17-Senato-sed-21-meta.tsv,2013-05-14,4,17,5,0,0
ParlaMint-IT-en_2013-05-15-LEG17-Senato-sed-22-meta.tsv,2013-05-15,2,20,3,0,0
ParlaMint-IT-en_2013-05-16-LEG17-Senato-sed-23-meta.tsv,2013-05-16,1,10,6,0,0
ParlaMint-IT-en_2013-05-21-LEG17-Senato-sed-24-meta.tsv,2013-05-21,1,19,6,0,0
ParlaMint-IT-en_2013-05-21-LEG17-Senato-sed-25-meta.tsv,2013-05-21,1,22,6,0,0
ParlaMint-IT-en_2013-05-22-LEG17-Senato-sed-26-meta.tsv,2013-05-22,0,12,8,0,0
ParlaMint-IT-en_2013-05-22-LEG17-Senato-sed-27-meta.tsv,2013-05-22,1,7,5,0,0
ParlaMint-IT-en_2013-05-23-LEG17-Senato-sed-28-meta.tsv,2013-05-23,0,4,3,0,0
ParlaMint-IT-en_2013-05-28-LEG17-Senato-sed-29-meta.tsv,2013-05-28,0,9,3,0,0
ParlaMint-IT-en_2013-05-29-LEG17-Senato-sed-30-meta.tsv,2013-05-29,4,39,11,0,0
ParlaMint-IT-en_2013-05-30-LEG17-Senato-sed-31-meta.tsv,2013-05-30,1,10,2,0,0
ParlaMint-IT-en_2013-06-03-LEG17-Senato-sed-32-meta.tsv,2013-06-03,1,18,5,0,0
ParlaMint-IT-en_2013-06-04-LEG17-Senato-sed-33-meta.tsv,2013-06-04,2,23,8,0,0
ParlaMint-IT-en_2013-06-05-LEG17-Senato-sed-34-meta.tsv,2013-06-05,2,2,1,0,0
ParlaMint-IT-en_2013-06-05-LEG17-Senato-sed-35-meta.tsv,2013-06-05,2,21,5,0,0
ParlaMint-IT-en_2013-06-06-LEG17-Senato-sed-36-meta.tsv,2013-06-06,2,23,12,0,0
ParlaMint-IT-en_2013-06-06-LEG17-Senato-sed-37-meta.tsv,2013-06-06,1,11,2,0,0
ParlaMint-IT-en_2013-06-11-LEG17-Senato-sed-38-meta.tsv,2013-06-11,4,27,10,0,0
ParlaMint-IT-en_2013-06-12-LEG17-Senato-sed-39-meta.tsv,2013-06-12,3,38,9,0,0
ParlaMint-IT-en_2013-06-12-LEG17-Senato-sed-40-meta.tsv,2013-06-12,2,14,4,0,0
ParlaMint-IT-en_2013-06-13-LEG17-Senato-sed-41-meta.tsv,2013-06-13,0,12,4,0,0
ParlaMint-IT-en_2013-06-13-LEG17-Senato-sed-42-meta.tsv,2013-06-13,1,13,3,0,0
ParlaMint-IT-en_2013-06-18-LEG17-Senato-sed-43-meta.tsv,2013-06-18,1,24,7,0,0
ParlaMint-IT-en_2013-06-19-LEG17-Senato-sed-44-meta.tsv,2013-06-19,1,37,13,0,0
ParlaMint-IT-en_2013-06-19-LEG17-Senato-sed-45-meta.tsv,2013-06-19,0,21,10,0,0
ParlaMint-IT-en_2013-06-20-LEG17-Senato-sed-46-meta.tsv,2013-06-20,2,26,6,0,0
ParlaMint-IT-en_2013-06-20-LEG17-Senato-sed-47-meta.tsv,2013-06-20,0,7,3,0,0
ParlaMint-IT-en_2013-06-24-LEG17-Senato-sed-48-meta.tsv,2013-06-24,1,0,0,0,0
ParlaMint-IT-en_2013-06-25-LEG17-Senato-sed-49-meta.tsv,2013-06-25,0,17,1,0,0
ParlaMint-IT-en_2013-06-25-LEG17-Senato-sed-50-meta.tsv,2013-06-25,2,18,10,0,0
ParlaMint-IT-en_2013-06-26-LEG17-Senato-sed-51-meta.tsv,2013-06-26,0,21,11,0,0
ParlaMint-IT-en_2013-06-27-LEG17-Senato-sed-52-meta.tsv,2013-06-27,2,12,6,0,0
ParlaMint-IT-en_2013-06-27-LEG17-Senato-sed-53-meta.tsv,2013-06-27,0,11,3,0,0
ParlaMint-IT-en_2013-07-02-LEG17-Senato-sed-54-meta.tsv,2013-07-02,1,17,9,0,0
ParlaMint-IT-en_2013-07-02-LEG17-Senato-sed-55-meta.tsv,2013-07-02,2,21,16,0,0
ParlaMint-IT-en_2013-07-03-LEG17-Senato-sed-56-meta.tsv,2013-07-03,1,38,18,0,0
ParlaMint-IT-en_2013-07-03-LEG17-Senato-sed-57-meta.tsv,2013-07-03,1,23,12,0,0
ParlaMint-IT-en_2013-07-04-LEG17-Senato-sed-58-meta.tsv,2013-07-04,2,47,17,0,0
