Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1521	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	AligrudićMiloš	Aligrudić, Miloš	M	1964	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1522	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1523	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	PalalićJovan	Palalić, Jovan	M	1971	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1524	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1525	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	TomićŽeljko	Tomić, Željko	M	1965	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1526	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1527	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	VojićMarkovićMilica	Vojić Marković, Milica	F	1959	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1528	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1529	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	DimitrijevićMilan	Dimitrijević, Milan	M	1950	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1530	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1531	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	BanovićDonka	Banović, Donka	F	1963	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1532	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1533	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Coalition	Right	SamardžićSlobodan	Samardžić, Slobodan	M	1953	
ParlaMint-RS-en_2008-07-21-0	ParlaMint-RS_2008-07-21-0.u1534	Term 8, Meeting v4	2008-07-21	Unicameralism	8. mandat	-	Zasedanje v4	2010-07-22	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
