Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u1	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u2	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u3	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u4	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u5	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u6	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u7	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u8	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u9	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u10	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	FerranBelAccensi	Bel Accensi, Ferran	M	1965	
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u11	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u12	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2017-05-29-CD170529	ParlaMint-ES_2017-05-29-CD170529.u13	Plenary session 55 (2017-05-29)	2017-05-29	Lower house	Legislatura XII	Sesión plenaria núm. 55	-	2017-05-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
