Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u1	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u2	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaDoloresBolarínSánchez	Bolarín Sánchez, María Dolores	F	1950	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u3	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u4	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	HerickManuelCamposArteseros	Campos Arteseros, Herick Manuel	M	1976	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u5	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u6	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u7	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	CDC	Convergècia Democràtica de Catalunya	Opposition	Centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u8	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u9	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u10	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u11	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u12	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u13	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséManuelVillegasPérez	Villegas Pérez, José Manuel	M	1968	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u14	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u15	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	ECP	En Comú Podem	Opposition	Left	FrancescXavierDomènechSampere	Domènech Sampere, Francesc Xavier	M	1974	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u16	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u17	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	Opposition	Centre-left	JoséZaragozaAlonso	Zaragoza Alonso, José	M	1961	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u18	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u19	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	FranciscoMartínezVázquez	Martínez Vázquez, Francisco	M	1975	
ParlaMint-ES-en_2017-11-14-CD171114	ParlaMint-ES_2017-11-14-CD171114.u20	Plenary session 85 (2017-11-14)	2017-11-14	Lower house	Legislatura XII	Sesión plenaria núm. 85	-	2017-11-14	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
