Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u1	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u2	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AlbertRiveraDíaz	Rivera Díaz, Albert	M	1979	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u3	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u4	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u5	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u6	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	UPN-PP	Unión Pueblo Navarro - Partido Popular	Coalition	Centre-right to right	ÍñigoJesúsAlliMartínez	Alli Martínez, Íñigo Jesús	M	1973	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u7	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u8	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	MartaSorlíFresquet	Sorlí Fresquet, Marta	F	1986	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u9	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u10	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	CDC	Convergècia Democràtica de Catalunya	Opposition	Centre-right	LourdesCiuróiBuldó	Ciuró i Buldó, Lourdes	F	1971	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u11	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u12	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u13	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u14	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	FrancescXavierEritjaCiuró	Eritja Ciuró, Francesc Xavier	M	1970	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u15	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u16	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	UPM	Unión por un Movimiento Popular	Opposition	Centre-right	JuanPedroYllanesSuárez	Yllanes Suárez, Juan Pedro	M	1960	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u17	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u18	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PedroJoséMuñozGonzález	Muñoz González, Pedro José	M	1963	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u19	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u20	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	BeatrizMartaEscuderoBerzal	Escudero Berzal, Beatriz Marta	F	1964	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u21	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u22	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	BeatrizMartaEscuderoBerzal	Escudero Berzal, Beatriz Marta	F	1964	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u23	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u24	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u25	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u26	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u27	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u28	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u29	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u30	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u31	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	EnricBatalleriRuiz	Bataller i Ruiz, Enric	M	1965	
ParlaMint-ES-en_2017-02-21-CD170221	ParlaMint-ES_2017-02-21-CD170221.u32	Plenary session 30 (2017-02-21)	2017-02-21	Lower house	Legislatura XII	Sesión plenaria núm. 30	-	2017-02-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
