Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u1	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u2	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	AntonioHernandoVera	Hernando Vera, Antonio	M	1967	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u3	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u4	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u5	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u6	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	PabloIglesiasTurrión	Iglesias Turrión, Pablo	M	1978	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u7	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u8	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u9	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u10	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	PabloIglesiasTurrión	Iglesias Turrión, Pablo	M	1978	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u11	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u12	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u13	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u14	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u15	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AlbertRiveraDíaz	Rivera Díaz, Albert	M	1979	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u16	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u17	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u18	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u19	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AlbertRiveraDíaz	Rivera Díaz, Albert	M	1979	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u20	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u21	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2017-02-01-CD170201	ParlaMint-ES_2017-02-01-CD170201.u22	Plenary session 25 (2017-02-01)	2017-02-01	Lower house	Legislatura XII	Sesión plenaria núm. 25	-	2017-02-01	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
