Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u1	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u2	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaFátimaBáñezGarcía	Báñez García, María Fátima	F	1967	
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u3	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u4	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u5	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u6	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	ÍñigoBarandiaranBenito	Barandiaran Benito, Íñigo	M	1959	
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u7	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u8	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	SaúlRamírezFreire	Ramírez Freire, Saúl	M	1976	
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u9	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u10	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	IsabelFrancoCarmona	Franco Carmona, Isabel	F	1985	
ParlaMint-ES-en_2017-10-19-CD171019	ParlaMint-ES_2017-10-19-CD171019.u11	Plenary session 80 (2017-10-19)	2017-10-19	Lower house	Legislatura XII	Sesión plenaria núm. 80	-	2017-10-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
