Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u1	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u2	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsipovKrasimir	Tsipov, Krasimir Georgiev	M	1973	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u3	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u4	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsipovKrasimir	Tsipov, Krasimir Georgiev	M	1973	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u5	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u6	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	BSPFB	Parliamentary Group: BSP for Bulgaria	Opposition	Centre-left	StoynevDragomir	Stoynev, Dragomir Velkov	M	1976	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u7	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u8	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	IvanovAleksandar	Ivanov, Aleksandar Koychev	M	1982	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u9	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u10	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	AleksandrovaAnna	Aleksandrova, Anna Vasileva	F	1972	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u11	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u12	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	BSPFB	Parliamentary Group: BSP for Bulgaria	Opposition	Centre-left	MalinovRossen	Malinov, Rosen Malinov	M	1955	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u13	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u14	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	BSPFB	Parliamentary Group: BSP for Bulgaria	Opposition	Centre-left	MirchevStoian	Mirchev, Stoyan Mihaylov	M	1982	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u15	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u16	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	BSPFB	Parliamentary Group: BSP for Bulgaria	Opposition	Centre-left	MalinovRossen	Malinov, Rosen Malinov	M	1955	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u17	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsipovKrasimir	Tsipov, Krasimir Georgiev	M	1973	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u18	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	BSPFB	Parliamentary Group: BSP for Bulgaria	Opposition	Centre-left	MalinovRossen	Malinov, Rosen Malinov	M	1955	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u19	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u20	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	-	-	-	-	ShopovPavel	Shopov, Pavel Dimitrov	M	1955	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u21	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u22	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsipovKrasimir	Tsipov, Krasimir Georgiev	M	1973	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u23	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u24	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	TsipovKrasimir	Tsipov, Krasimir Georgiev	M	1973	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u25	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u26	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u27	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Regular	MP	notMinister	BSPFB	Parliamentary Group: BSP for Bulgaria	Opposition	Centre-left	KutevAnton	Kutev, Anton Konstantinov	M	1968	
ParlaMint-BG-en_2020-02-14	ParlaMint-BG_2020-02-14.u28	Report of the meeting of the Bulgarian National Assembly, Term 44, Session 9, Meeting 344 (2020-02-14)	2020-02-14	Unicameralism	Четиридесет и четвърто народно събрание	9 парламентарна сесия	344 пленарно заседание	2020-02-14	-	COVID	English	Chairperson	MP	notMinister	GERB	Parliamentary Group: GERB Party	Coalition	Centre-right	KarayanchevaTsveta	Karayancheva, Tsveta Valcheva	F	1968	
