Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2020-03-25-LEG18-Senato-sed-202	ParlaMint-IT_2020-03-25-LEG18-Senato-sed-202.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 202, Day (2020-03-25)	2020-03-25	Upper house	18 Legislatura	-	-	202 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	-	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2020-03-25-LEG18-Senato-sed-202	ParlaMint-IT_2020-03-25-LEG18-Senato-sed-202.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 202, Day (2020-03-25)	2020-03-25	Upper house	18 Legislatura	-	-	202 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	-	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2020-03-25-LEG18-Senato-sed-202	ParlaMint-IT_2020-03-25-LEG18-Senato-sed-202.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 202, Day (2020-03-25)	2020-03-25	Upper house	18 Legislatura	-	-	202 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	-	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2020-03-25-LEG18-Senato-sed-202	ParlaMint-IT_2020-03-25-LEG18-Senato-sed-202.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 202, Day (2020-03-25)	2020-03-25	Upper house	18 Legislatura	-	-	202 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	-	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2020-03-25-LEG18-Senato-sed-202	ParlaMint-IT_2020-03-25-LEG18-Senato-sed-202.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 202, Day (2020-03-25)	2020-03-25	Upper house	18 Legislatura	-	-	202 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	-	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
