Session,Date,Coalition,Opposition
ParlaMint-BA-en_2000-12-29-0-meta.tsv,2000-12-29,1,12
ParlaMint-BA-en_2001-01-29-0-meta.tsv,2001-01-29,1,9
ParlaMint-BA-en_2001-02-07-0-meta.tsv,2001-02-07,1,21
ParlaMint-BA-en_2001-02-22-0-meta.tsv,2001-02-22,0,11
ParlaMint-BA-en_2001-03-20-0-meta.tsv,2001-03-20,0,7
ParlaMint-BA-en_2001-03-26-0-meta.tsv,2001-03-26,1,16
ParlaMint-BA-en_2001-03-27-0-meta.tsv,2001-03-27,1,23
ParlaMint-BA-en_2001-03-30-0-meta.tsv,2001-03-30,0,8
ParlaMint-BA-en_2001-04-19-0-meta.tsv,2001-04-19,1,19
ParlaMint-BA-en_2001-04-25-0-meta.tsv,2001-04-25,0,9
ParlaMint-BA-en_2001-05-17-0-meta.tsv,2001-05-17,1,20
ParlaMint-BA-en_2001-05-23-0-meta.tsv,2001-05-23,0,9
ParlaMint-BA-en_2001-06-06-0-meta.tsv,2001-06-06,1,27
ParlaMint-BA-en_2001-06-14-0-meta.tsv,2001-06-14,0,10
ParlaMint-BA-en_2001-06-22-0-meta.tsv,2001-06-22,0,8
ParlaMint-BA-en_2001-06-28-0-meta.tsv,2001-06-28,1,22
ParlaMint-BA-en_2001-07-06-0-meta.tsv,2001-07-06,0,17
ParlaMint-BA-en_2001-07-18-0-meta.tsv,2001-07-18,1,28
ParlaMint-BA-en_2001-07-24-0-meta.tsv,2001-07-24,0,8
ParlaMint-BA-en_2001-08-21-0-meta.tsv,2001-08-21,0,16
ParlaMint-BA-en_2001-08-23-0-meta.tsv,2001-08-23,0,7
ParlaMint-BA-en_2001-10-09-0-meta.tsv,2001-10-09,1,26
ParlaMint-BA-en_2001-10-23-0-meta.tsv,2001-10-23,0,9
ParlaMint-BA-en_2001-10-24-0-meta.tsv,2001-10-24,1,23
ParlaMint-BA-en_2001-11-20-0-meta.tsv,2001-11-20,1,13
ParlaMint-BA-en_2001-11-29-0-meta.tsv,2001-11-29,0,7
ParlaMint-BA-en_2001-11-30-0-meta.tsv,2001-11-30,1,23
ParlaMint-BA-en_2001-12-13-0-meta.tsv,2001-12-13,1,22
ParlaMint-BA-en_2001-12-20-0-meta.tsv,2001-12-20,0,8
ParlaMint-BA-en_2001-12-24-0-meta.tsv,2001-12-24,0,1
ParlaMint-BA-en_2002-01-16-0-meta.tsv,2002-01-16,1,21
ParlaMint-BA-en_2002-01-17-0-meta.tsv,2002-01-17,0,8
ParlaMint-BA-en_2002-02-12-0-meta.tsv,2002-02-12,1,28
ParlaMint-BA-en_2002-02-21-0-meta.tsv,2002-02-21,0,10
ParlaMint-BA-en_2002-03-12-0-meta.tsv,2002-03-12,1,25
ParlaMint-BA-en_2002-03-15-0-meta.tsv,2002-03-15,1,19
ParlaMint-BA-en_2002-03-21-0-meta.tsv,2002-03-21,0,9
ParlaMint-BA-en_2002-04-17-0-meta.tsv,2002-04-17,1,22
ParlaMint-BA-en_2002-04-17-1-meta.tsv,2002-04-17,1,12
ParlaMint-BA-en_2002-04-29-0-meta.tsv,2002-04-29,0,6
ParlaMint-BA-en_2002-05-23-0-meta.tsv,2002-05-23,1,33
ParlaMint-BA-en_2002-05-27-0-meta.tsv,2002-05-27,0,7
ParlaMint-BA-en_2002-05-29-0-meta.tsv,2002-05-29,1,25
ParlaMint-BA-en_2002-05-31-0-meta.tsv,2002-05-31,0,8
ParlaMint-BA-en_2002-06-20-0-meta.tsv,2002-06-20,1,32
ParlaMint-BA-en_2002-06-25-0-meta.tsv,2002-06-25,0,7
ParlaMint-BA-en_2002-07-03-0-meta.tsv,2002-07-03,0,9
ParlaMint-BA-en_2002-07-09-0-meta.tsv,2002-07-09,0,10
ParlaMint-BA-en_2002-07-16-0-meta.tsv,2002-07-16,1,22
ParlaMint-BA-en_2002-07-18-0-meta.tsv,2002-07-18,0,9
ParlaMint-BA-en_2002-07-26-0-meta.tsv,2002-07-26,0,2
ParlaMint-BA-en_2002-08-01-0-meta.tsv,2002-08-01,1,19
ParlaMint-BA-en_2002-09-05-0-meta.tsv,2002-09-05,0,7
ParlaMint-BA-en_2002-09-16-0-meta.tsv,2002-09-16,0,22
ParlaMint-BA-en_2002-09-30-0-meta.tsv,2002-09-30,0,6
ParlaMint-BA-en_2002-10-01-0-meta.tsv,2002-10-01,1,5
ParlaMint-BA-en_2002-12-03-0-meta.tsv,2002-12-03,0,5
ParlaMint-BA-en_2002-12-09-0-meta.tsv,2002-12-09,0,1
ParlaMint-BA-en_2002-12-11-0-meta.tsv,2002-12-11,0,13
ParlaMint-BA-en_2002-12-17-0-meta.tsv,2002-12-17,0,14
ParlaMint-BA-en_2002-12-23-0-meta.tsv,2002-12-23,0,19
ParlaMint-BA-en_2003-01-03-0-meta.tsv,2003-01-03,0,20
ParlaMint-BA-en_2003-01-13-0-meta.tsv,2003-01-13,0,17
ParlaMint-BA-en_2003-01-31-0-meta.tsv,2003-01-31,0,6
ParlaMint-BA-en_2003-02-04-0-meta.tsv,2003-02-04,0,18
ParlaMint-BA-en_2003-02-13-0-meta.tsv,2003-02-13,0,11
ParlaMint-BA-en_2003-02-25-0-meta.tsv,2003-02-25,0,13
ParlaMint-BA-en_2003-03-04-0-meta.tsv,2003-03-04,0,21
ParlaMint-BA-en_2003-03-05-0-meta.tsv,2003-03-05,0,21
ParlaMint-BA-en_2003-03-28-0-meta.tsv,2003-03-28,0,13
ParlaMint-BA-en_2003-04-01-0-meta.tsv,2003-04-01,0,7
ParlaMint-BA-en_2003-04-09-0-meta.tsv,2003-04-09,0,26
ParlaMint-BA-en_2003-04-10-0-meta.tsv,2003-04-10,0,5
ParlaMint-BA-en_2003-04-22-0-meta.tsv,2003-04-22,0,23
ParlaMint-BA-en_2003-04-23-0-meta.tsv,2003-04-23,0,13
ParlaMint-BA-en_2003-05-13-0-meta.tsv,2003-05-13,0,24
ParlaMint-BA-en_2003-05-21-0-meta.tsv,2003-05-21,0,10
ParlaMint-BA-en_2003-06-06-0-meta.tsv,2003-06-06,0,19
ParlaMint-BA-en_2003-06-18-0-meta.tsv,2003-06-18,0,12
ParlaMint-BA-en_2003-06-27-0-meta.tsv,2003-06-27,0,27
ParlaMint-BA-en_2003-06-30-0-meta.tsv,2003-06-30,0,5
ParlaMint-BA-en_2003-07-17-0-meta.tsv,2003-07-17,0,11
ParlaMint-BA-en_2003-07-18-0-meta.tsv,2003-07-18,0,11
ParlaMint-BA-en_2003-08-07-0-meta.tsv,2003-08-07,0,22
ParlaMint-BA-en_2003-09-02-0-meta.tsv,2003-09-02,0,9
ParlaMint-BA-en_2003-09-10-0-meta.tsv,2003-09-10,0,25
ParlaMint-BA-en_2003-09-24-0-meta.tsv,2003-09-24,0,15
ParlaMint-BA-en_2003-09-30-0-meta.tsv,2003-09-30,0,11
ParlaMint-BA-en_2003-10-13-0-meta.tsv,2003-10-13,0,23
ParlaMint-BA-en_2003-10-23-0-meta.tsv,2003-10-23,0,15
ParlaMint-BA-en_2003-10-29-0-meta.tsv,2003-10-29,0,12
ParlaMint-BA-en_2003-11-07-0-meta.tsv,2003-11-07,0,23
ParlaMint-BA-en_2003-11-20-0-meta.tsv,2003-11-20,0,22
ParlaMint-BA-en_2003-11-27-0-meta.tsv,2003-11-27,0,20
ParlaMint-BA-en_2003-12-01-0-meta.tsv,2003-12-01,0,3
ParlaMint-BA-en_2003-12-10-0-meta.tsv,2003-12-10,0,9
ParlaMint-BA-en_2003-12-18-0-meta.tsv,2003-12-18,0,17
ParlaMint-BA-en_2003-12-22-0-meta.tsv,2003-12-22,0,8
ParlaMint-BA-en_2003-12-29-0-meta.tsv,2003-12-29,0,15
ParlaMint-BA-en_2004-01-22-0-meta.tsv,2004-01-22,0,20
ParlaMint-BA-en_2004-01-28-0-meta.tsv,2004-01-28,0,10
ParlaMint-BA-en_2004-02-12-0-meta.tsv,2004-02-12,0,18
ParlaMint-BA-en_2004-02-24-0-meta.tsv,2004-02-24,0,23
ParlaMint-BA-en_2004-02-26-0-meta.tsv,2004-02-26,0,12
ParlaMint-BA-en_2004-03-05-0-meta.tsv,2004-03-05,0,10
ParlaMint-BA-en_2004-03-15-0-meta.tsv,2004-03-15,0,22
ParlaMint-BA-en_2004-03-31-0-meta.tsv,2004-03-31,0,20
ParlaMint-BA-en_2004-04-06-0-meta.tsv,2004-04-06,0,10
ParlaMint-BA-en_2004-04-14-0-meta.tsv,2004-04-14,0,21
ParlaMint-BA-en_2004-04-15-0-meta.tsv,2004-04-15,0,10
ParlaMint-BA-en_2004-04-23-0-meta.tsv,2004-04-23,0,16
ParlaMint-BA-en_2004-04-26-0-meta.tsv,2004-04-26,0,9
ParlaMint-BA-en_2004-05-04-0-meta.tsv,2004-05-04,0,13
ParlaMint-BA-en_2004-05-04-1-meta.tsv,2004-05-04,0,23
ParlaMint-BA-en_2004-05-11-0-meta.tsv,2004-05-11,0,24
ParlaMint-BA-en_2004-05-21-0-meta.tsv,2004-05-21,0,13
ParlaMint-BA-en_2004-05-21-1-meta.tsv,2004-05-21,0,20
ParlaMint-BA-en_2004-06-09-0-meta.tsv,2004-06-09,0,24
ParlaMint-BA-en_2004-06-18-0-meta.tsv,2004-06-18,0,27
ParlaMint-BA-en_2004-06-25-0-meta.tsv,2004-06-25,0,8
ParlaMint-BA-en_2004-06-29-0-meta.tsv,2004-06-29,0,13
ParlaMint-BA-en_2004-07-14-0-meta.tsv,2004-07-14,0,30
ParlaMint-BA-en_2004-07-16-0-meta.tsv,2004-07-16,0,9
ParlaMint-BA-en_2004-07-27-0-meta.tsv,2004-07-27,0,22
ParlaMint-BA-en_2004-07-29-0-meta.tsv,2004-07-29,0,14
ParlaMint-BA-en_2004-09-07-0-meta.tsv,2004-09-07,0,24
ParlaMint-BA-en_2004-09-09-0-meta.tsv,2004-09-09,0,14
ParlaMint-BA-en_2004-09-09-1-meta.tsv,2004-09-09,0,2
ParlaMint-BA-en_2004-09-23-0-meta.tsv,2004-09-23,0,17
ParlaMint-BA-en_2004-09-27-0-meta.tsv,2004-09-27,0,9
ParlaMint-BA-en_2004-09-30-0-meta.tsv,2004-09-30,0,2
ParlaMint-BA-en_2004-10-12-0-meta.tsv,2004-10-12,0,23
ParlaMint-BA-en_2004-10-21-0-meta.tsv,2004-10-21,0,7
ParlaMint-BA-en_2004-11-04-0-meta.tsv,2004-11-04,0,23
ParlaMint-BA-en_2004-11-23-0-meta.tsv,2004-11-23,0,10
ParlaMint-BA-en_2004-12-02-0-meta.tsv,2004-12-02,0,24
ParlaMint-BA-en_2004-12-14-0-meta.tsv,2004-12-14,0,12
ParlaMint-BA-en_2004-12-22-0-meta.tsv,2004-12-22,0,23
ParlaMint-BA-en_2004-12-23-0-meta.tsv,2004-12-23,0,11
ParlaMint-BA-en_2004-12-29-0-meta.tsv,2004-12-29,0,12
ParlaMint-BA-en_2004-12-29-1-meta.tsv,2004-12-29,0,24
ParlaMint-BA-en_2005-01-12-0-meta.tsv,2005-01-12,0,21
ParlaMint-BA-en_2005-01-26-0-meta.tsv,2005-01-26,0,11
ParlaMint-BA-en_2005-02-03-0-meta.tsv,2005-02-03,0,25
ParlaMint-BA-en_2005-02-18-0-meta.tsv,2005-02-18,0,24
ParlaMint-BA-en_2005-02-22-0-meta.tsv,2005-02-22,0,11
ParlaMint-BA-en_2005-03-10-0-meta.tsv,2005-03-10,0,20
ParlaMint-BA-en_2005-03-22-0-meta.tsv,2005-03-22,0,10
ParlaMint-BA-en_2005-04-12-0-meta.tsv,2005-04-12,0,21
ParlaMint-BA-en_2005-04-21-0-meta.tsv,2005-04-21,0,24
ParlaMint-BA-en_2005-04-25-0-meta.tsv,2005-04-25,0,11
ParlaMint-BA-en_2005-05-04-0-meta.tsv,2005-05-04,0,14
ParlaMint-BA-en_2005-05-09-0-meta.tsv,2005-05-09,0,5
ParlaMint-BA-en_2005-05-17-0-meta.tsv,2005-05-17,0,27
ParlaMint-BA-en_2005-05-18-0-meta.tsv,2005-05-18,0,12
ParlaMint-BA-en_2005-06-08-0-meta.tsv,2005-06-08,0,23
ParlaMint-BA-en_2005-06-29-0-meta.tsv,2005-06-29,0,14
ParlaMint-BA-en_2005-06-29-1-meta.tsv,2005-06-29,0,23
ParlaMint-BA-en_2005-06-29-2-meta.tsv,2005-06-29,0,1
ParlaMint-BA-en_2005-06-30-0-meta.tsv,2005-06-30,0,2
ParlaMint-BA-en_2005-06-30-1-meta.tsv,2005-06-30,0,1
ParlaMint-BA-en_2005-07-19-0-meta.tsv,2005-07-19,0,23
ParlaMint-BA-en_2005-07-27-0-meta.tsv,2005-07-27,0,29
ParlaMint-BA-en_2005-07-28-0-meta.tsv,2005-07-28,0,11
ParlaMint-BA-en_2005-08-31-0-meta.tsv,2005-08-31,0,29
ParlaMint-BA-en_2005-09-15-0-meta.tsv,2005-09-15,0,12
ParlaMint-BA-en_2005-09-16-0-meta.tsv,2005-09-16,0,23
ParlaMint-BA-en_2005-09-28-0-meta.tsv,2005-09-28,0,21
ParlaMint-BA-en_2005-09-30-0-meta.tsv,2005-09-30,0,12
ParlaMint-BA-en_2005-10-05-0-meta.tsv,2005-10-05,0,13
ParlaMint-BA-en_2005-10-14-0-meta.tsv,2005-10-14,0,15
ParlaMint-BA-en_2005-10-18-0-meta.tsv,2005-10-18,0,6
ParlaMint-BA-en_2005-10-25-0-meta.tsv,2005-10-25,0,22
ParlaMint-BA-en_2005-10-31-0-meta.tsv,2005-10-31,0,13
ParlaMint-BA-en_2005-11-08-0-meta.tsv,2005-11-08,0,20
ParlaMint-BA-en_2005-11-16-0-meta.tsv,2005-11-16,0,6
ParlaMint-BA-en_2005-11-28-0-meta.tsv,2005-11-28,0,11
ParlaMint-BA-en_2005-12-21-0-meta.tsv,2005-12-21,0,29
ParlaMint-BA-en_2005-12-22-0-meta.tsv,2005-12-22,0,15
ParlaMint-BA-en_2006-01-16-0-meta.tsv,2006-01-16,0,29
ParlaMint-BA-en_2006-01-30-0-meta.tsv,2006-01-30,0,25
ParlaMint-BA-en_2006-01-31-0-meta.tsv,2006-01-31,0,12
ParlaMint-BA-en_2006-02-14-0-meta.tsv,2006-02-14,0,31
ParlaMint-BA-en_2006-02-21-0-meta.tsv,2006-02-21,0,14
ParlaMint-BA-en_2006-03-07-0-meta.tsv,2006-03-07,0,24
ParlaMint-BA-en_2006-03-23-0-meta.tsv,2006-03-23,0,26
ParlaMint-BA-en_2006-03-27-0-meta.tsv,2006-03-27,0,10
ParlaMint-BA-en_2006-04-06-0-meta.tsv,2006-04-06,0,5
ParlaMint-BA-en_2006-04-13-0-meta.tsv,2006-04-13,0,8
ParlaMint-BA-en_2006-04-13-1-meta.tsv,2006-04-13,0,22
ParlaMint-BA-en_2006-04-25-0-meta.tsv,2006-04-25,0,34
ParlaMint-BA-en_2006-05-18-0-meta.tsv,2006-05-18,0,30
ParlaMint-BA-en_2006-05-23-0-meta.tsv,2006-05-23,0,14
ParlaMint-BA-en_2006-05-24-0-meta.tsv,2006-05-24,0,26
ParlaMint-BA-en_2006-06-20-0-meta.tsv,2006-06-20,0,3
ParlaMint-BA-en_2006-06-20-1-meta.tsv,2006-06-20,0,26
ParlaMint-BA-en_2006-07-07-0-meta.tsv,2006-07-07,0,5
ParlaMint-BA-en_2006-07-07-1-meta.tsv,2006-07-07,0,19
ParlaMint-BA-en_2006-07-25-0-meta.tsv,2006-07-25,0,27
ParlaMint-BA-en_2006-07-27-0-meta.tsv,2006-07-27,0,12
ParlaMint-BA-en_2006-08-29-0-meta.tsv,2006-08-29,0,26
ParlaMint-BA-en_2006-09-07-0-meta.tsv,2006-09-07,0,14
ParlaMint-BA-en_2006-09-18-0-meta.tsv,2006-09-18,0,26
ParlaMint-BA-en_2006-09-20-0-meta.tsv,2006-09-20,0,10
ParlaMint-BA-en_2006-11-20-0-meta.tsv,2006-11-20,0,7
ParlaMint-BA-en_2007-01-11-0-meta.tsv,2007-01-11,0,12
ParlaMint-BA-en_2007-02-09-0-meta.tsv,2007-02-09,0,19
ParlaMint-BA-en_2007-02-28-0-meta.tsv,2007-02-28,0,19
ParlaMint-BA-en_2007-03-14-0-meta.tsv,2007-03-14,0,4
ParlaMint-BA-en_2007-03-15-0-meta.tsv,2007-03-15,1,13
ParlaMint-BA-en_2007-03-16-0-meta.tsv,2007-03-16,0,4
ParlaMint-BA-en_2007-03-29-0-meta.tsv,2007-03-29,2,21
ParlaMint-BA-en_2007-03-30-0-meta.tsv,2007-03-30,0,2
ParlaMint-BA-en_2007-04-04-0-meta.tsv,2007-04-04,0,7
ParlaMint-BA-en_2007-04-12-0-meta.tsv,2007-04-12,1,18
ParlaMint-BA-en_2007-04-26-0-meta.tsv,2007-04-26,0,22
ParlaMint-BA-en_2007-05-22-0-meta.tsv,2007-05-22,0,8
ParlaMint-BA-en_2007-05-23-0-meta.tsv,2007-05-23,3,25
ParlaMint-BA-en_2007-06-13-0-meta.tsv,2007-06-13,2,17
ParlaMint-BA-en_2007-06-21-0-meta.tsv,2007-06-21,1,11
ParlaMint-BA-en_2007-06-29-0-meta.tsv,2007-06-29,0,7
ParlaMint-BA-en_2007-07-04-0-meta.tsv,2007-07-04,1,25
ParlaMint-BA-en_2007-07-30-0-meta.tsv,2007-07-30,0,9
ParlaMint-BA-en_2007-07-31-0-meta.tsv,2007-07-31,2,18
ParlaMint-BA-en_2007-09-06-0-meta.tsv,2007-09-06,2,24
ParlaMint-BA-en_2007-09-24-0-meta.tsv,2007-09-24,0,8
ParlaMint-BA-en_2007-09-26-0-meta.tsv,2007-09-26,2,25
ParlaMint-BA-en_2007-10-11-0-meta.tsv,2007-10-11,2,15
ParlaMint-BA-en_2007-10-29-0-meta.tsv,2007-10-29,0,9
ParlaMint-BA-en_2007-10-30-0-meta.tsv,2007-10-30,2,18
ParlaMint-BA-en_2007-11-30-0-meta.tsv,2007-11-30,0,2
ParlaMint-BA-en_2007-11-30-1-meta.tsv,2007-11-30,2,19
ParlaMint-BA-en_2007-12-04-0-meta.tsv,2007-12-04,0,7
ParlaMint-BA-en_2007-12-12-0-meta.tsv,2007-12-12,3,23
ParlaMint-BA-en_2007-12-13-0-meta.tsv,2007-12-13,2,21
ParlaMint-BA-en_2007-12-17-0-meta.tsv,2007-12-17,3,14
ParlaMint-BA-en_2007-12-28-0-meta.tsv,2007-12-28,1,20
ParlaMint-BA-en_2008-01-16-0-meta.tsv,2008-01-16,3,25
ParlaMint-BA-en_2008-01-31-0-meta.tsv,2008-01-31,0,9
ParlaMint-BA-en_2008-02-13-0-meta.tsv,2008-02-13,3,25
ParlaMint-BA-en_2008-02-20-0-meta.tsv,2008-02-20,2,22
ParlaMint-BA-en_2008-02-25-0-meta.tsv,2008-02-25,0,2
ParlaMint-BA-en_2008-02-25-1-meta.tsv,2008-02-25,0,9
ParlaMint-BA-en_2008-02-25-2-meta.tsv,2008-02-25,0,3
ParlaMint-BA-en_2008-03-18-0-meta.tsv,2008-03-18,2,26
ParlaMint-BA-en_2008-03-18-1-meta.tsv,2008-03-18,1,20
ParlaMint-BA-en_2008-03-19-0-meta.tsv,2008-03-19,1,22
ParlaMint-BA-en_2008-03-20-0-meta.tsv,2008-03-20,0,6
ParlaMint-BA-en_2008-03-20-1-meta.tsv,2008-03-20,0,1
ParlaMint-BA-en_2008-04-02-0-meta.tsv,2008-04-02,3,25
ParlaMint-BA-en_2008-04-03-0-meta.tsv,2008-04-03,3,25
ParlaMint-BA-en_2008-04-07-0-meta.tsv,2008-04-07,0,7
ParlaMint-BA-en_2008-04-10-0-meta.tsv,2008-04-10,2,24
ParlaMint-BA-en_2008-04-16-0-meta.tsv,2008-04-16,0,11
ParlaMint-BA-en_2008-04-29-0-meta.tsv,2008-04-29,2,24
ParlaMint-BA-en_2008-05-14-0-meta.tsv,2008-05-14,2,25
ParlaMint-BA-en_2008-05-15-0-meta.tsv,2008-05-15,0,8
ParlaMint-BA-en_2008-06-04-0-meta.tsv,2008-06-04,2,7
ParlaMint-BA-en_2008-06-04-1-meta.tsv,2008-06-04,3,23
ParlaMint-BA-en_2008-06-17-0-meta.tsv,2008-06-17,0,4
ParlaMint-BA-en_2008-06-17-1-meta.tsv,2008-06-17,0,6
ParlaMint-BA-en_2008-06-18-0-meta.tsv,2008-06-18,2,19
ParlaMint-BA-en_2008-07-09-0-meta.tsv,2008-07-09,3,22
ParlaMint-BA-en_2008-07-14-0-meta.tsv,2008-07-14,2,19
ParlaMint-BA-en_2008-07-23-0-meta.tsv,2008-07-23,0,8
ParlaMint-BA-en_2008-07-29-0-meta.tsv,2008-07-29,2,21
ParlaMint-BA-en_2008-07-30-0-meta.tsv,2008-07-30,0,4
ParlaMint-BA-en_2008-09-03-0-meta.tsv,2008-09-03,3,20
ParlaMint-BA-en_2008-09-17-0-meta.tsv,2008-09-17,0,10
ParlaMint-BA-en_2008-09-24-0-meta.tsv,2008-09-24,3,19
ParlaMint-BA-en_2008-10-07-0-meta.tsv,2008-10-07,2,17
ParlaMint-BA-en_2008-10-08-0-meta.tsv,2008-10-08,1,0
ParlaMint-BA-en_2008-10-08-1-meta.tsv,2008-10-08,3,23
ParlaMint-BA-en_2008-10-22-0-meta.tsv,2008-10-22,2,7
ParlaMint-BA-en_2008-10-22-1-meta.tsv,2008-10-22,2,22
ParlaMint-BA-en_2008-10-27-0-meta.tsv,2008-10-27,0,8
ParlaMint-BA-en_2008-10-29-0-meta.tsv,2008-10-29,2,9
ParlaMint-BA-en_2008-11-05-0-meta.tsv,2008-11-05,2,24
ParlaMint-BA-en_2008-11-19-0-meta.tsv,2008-11-19,2,19
ParlaMint-BA-en_2008-11-19-1-meta.tsv,2008-11-19,1,17
ParlaMint-BA-en_2008-12-03-0-meta.tsv,2008-12-03,1,27
ParlaMint-BA-en_2008-12-04-0-meta.tsv,2008-12-04,0,9
ParlaMint-BA-en_2008-12-17-0-meta.tsv,2008-12-17,2,24
ParlaMint-BA-en_2008-12-29-0-meta.tsv,2008-12-29,2,18
ParlaMint-BA-en_2008-12-29-1-meta.tsv,2008-12-29,2,21
ParlaMint-BA-en_2009-01-21-0-meta.tsv,2009-01-21,2,28
ParlaMint-BA-en_2009-01-29-0-meta.tsv,2009-01-29,0,9
ParlaMint-BA-en_2009-02-04-0-meta.tsv,2009-02-04,2,23
ParlaMint-BA-en_2009-02-18-0-meta.tsv,2009-02-18,2,22
ParlaMint-BA-en_2009-02-26-0-meta.tsv,2009-02-26,0,10
ParlaMint-BA-en_2009-03-04-0-meta.tsv,2009-03-04,2,27
ParlaMint-BA-en_2009-03-05-0-meta.tsv,2009-03-05,0,8
ParlaMint-BA-en_2009-03-18-0-meta.tsv,2009-03-18,2,24
ParlaMint-BA-en_2009-03-25-0-meta.tsv,2009-03-25,2,12
ParlaMint-BA-en_2009-03-26-0-meta.tsv,2009-03-26,0,10
ParlaMint-BA-en_2009-04-01-0-meta.tsv,2009-04-01,2,25
ParlaMint-BA-en_2009-04-15-0-meta.tsv,2009-04-15,2,25
ParlaMint-BA-en_2009-04-27-0-meta.tsv,2009-04-27,0,9
ParlaMint-BA-en_2009-04-29-0-meta.tsv,2009-04-29,1,24
ParlaMint-BA-en_2009-05-13-0-meta.tsv,2009-05-13,2,22
ParlaMint-BA-en_2009-05-20-0-meta.tsv,2009-05-20,0,9
ParlaMint-BA-en_2009-05-27-0-meta.tsv,2009-05-27,3,24
ParlaMint-BA-en_2009-06-10-0-meta.tsv,2009-06-10,2,18
ParlaMint-BA-en_2009-06-15-0-meta.tsv,2009-06-15,0,11
ParlaMint-BA-en_2009-06-18-0-meta.tsv,2009-06-18,0,10
ParlaMint-BA-en_2009-06-24-0-meta.tsv,2009-06-24,2,21
ParlaMint-BA-en_2009-07-08-0-meta.tsv,2009-07-08,2,25
ParlaMint-BA-en_2009-07-13-0-meta.tsv,2009-07-13,0,8
