Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2018-01-25-ps2017-006-06-004-015	ParlaMint-CZ_2018-01-25-ps2017-006-06-004-015.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-25	2018-01-25	Lower house	ps2017	-	ps2017/006	ps2017/006/06	ps2017/006/015	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
