Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinStropnicky.1956	Stropnický, Martin	M	1956	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanKubik.1978	Kubík, Jan	M	1978	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	IvanaNevludova.1977	Nevludová, Ivana	F	1977	
ParlaMint-CZ-en_2018-05-31-ps2017-013-07-001-061	ParlaMint-CZ_2018-05-31-ps2017-013-07-001-061.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-31	2018-05-31	Lower house	ps2017	-	ps2017/013	ps2017/013/07	ps2017/013/061	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
