Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	JanFarsky.1979	Farský, Jan	M	1979	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-001-999	ParlaMint-CZ_2018-12-05-ps2017-024-02-001-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
