Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	LubomirVolny.1973	Volný, Lubomír	M	1973	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	JanFarsky.1979	Farský, Jan	M	1979	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2018-09-11-ps2017-019-01-005-021	ParlaMint-CZ_2018-09-11-ps2017-019-01-005-021.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-11	2018-09-11	Lower house	ps2017	-	ps2017/019	ps2017/019/01	ps2017/019/021	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
