Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvoVondrak.1959	Vondrák, Ivo	M	1959	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvoVondrak.1959	Vondrák, Ivo	M	1959	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2018-10-02-ps2017-019-09-007-147	ParlaMint-CZ_2018-10-02-ps2017-019-09-007-147.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-02	2018-10-02	Lower house	ps2017	-	ps2017/019	ps2017/019/09	ps2017/019/147	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
