Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Guest	notMP	notMinister	-	-	-	-	MilosZeman.1944	Zeman, Miloš	M	1944	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Guest	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasBarton.1981	Bartoň, Lukáš	M	1981	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-10-24-ps2017-020-02-000-000	ParlaMint-CZ_2018-10-24-ps2017-020-02-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-24	2018-10-24	Lower house	ps2017	-	ps2017/020	ps2017/020/02	ps2017/020/000	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
