Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	StanislavGrospic.1964	Grospič, Stanislav	M	1964	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u14	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u15	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u16	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u17	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u18	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u19	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u20	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-06-26-ps2017-016-01-001-901	ParlaMint-CZ_2018-06-26-ps2017-016-01-001-901.u21	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-26	2018-06-26	Lower house	ps2017	-	ps2017/016	ps2017/016/01	ps2017/016/901	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
