Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	MiloslavaVostra.1965	Vostrá, Miloslava	F	1965	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelPlzak.1960	Plzák, Pavel	M	1960	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelPlzak.1960	Plzák, Pavel	M	1960	
ParlaMint-CZ-en_2018-01-24-ps2017-006-05-014-014	ParlaMint-CZ_2018-01-24-ps2017-006-05-014-014.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-01-24	2018-01-24	Lower house	ps2017	-	ps2017/006	ps2017/006/05	ps2017/006/014	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
