Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Regular	notMP	Minister	-	-	-	-	LubomirMetnar.1967	Metnar, Lubomír	M	1967	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Guest	MP	notMinister	-	-	-	-	JiriDienstbier.1969	Dienstbier, Jiří	M	1969	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-04-17-ps2017-012-05-002-001	ParlaMint-CZ_2018-04-17-ps2017-012-05-002-001.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-04-17	2018-04-17	Lower house	ps2017	-	ps2017/012	ps2017/012/05	ps2017/012/001	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
