Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Guest	MP	notMinister	-	-	-	-	LiborMichalek	Michálek, Libor	M	-	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavKytyr.1963	Kytýr, Jaroslav	M	1963	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JanLipavsky.1985	Lipavský, Jan	M	1985	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2018-05-22-ps2017-013-01-002-007	ParlaMint-CZ_2018-05-22-ps2017-013-01-002-007.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-22	2018-05-22	Lower house	ps2017	-	ps2017/013	ps2017/013/01	ps2017/013/007	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
