Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Guest	MP	notMinister	-	-	-	-	LadislavKos	Kos, Ladislav	M	-	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Guest	MP	notMinister	-	-	-	-	LadislavKos	Kos, Ladislav	M	-	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PetrVrana.1975	Vrána, Petr	M	1975	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u14	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u15	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u16	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u17	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u18	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2018-12-04-ps2017-024-01-002-002	ParlaMint-CZ_2018-12-04-ps2017-024-01-002-002.u19	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-04	2018-12-04	Lower house	ps2017	-	ps2017/024	ps2017/024/01	ps2017/024/002	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
