Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	TatanaMala.1981	Malá, Taťána	F	1981	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	TatanaMala.1981	Malá, Taťána	F	1981	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-06-27-ps2017-016-02-007-018	ParlaMint-CZ_2018-06-27-ps2017-016-02-007-018.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-27	2018-06-27	Lower house	ps2017	-	ps2017/016	ps2017/016/02	ps2017/016/018	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
