Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	HelenaValkova.1951	Válková, Helena	F	1951	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JanHrncir.1977	Hrnčíř, Jan	M	1977	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	OndrejVesely.1976	Veselý, Ondřej	M	1976	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AlenaGajduskova.1954	Gajdůšková, Alena	F	1954	
ParlaMint-CZ-en_2018-05-25-ps2017-013-04-009-901	ParlaMint-CZ_2018-05-25-ps2017-013-04-009-901.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-25	2018-05-25	Lower house	ps2017	-	ps2017/013	ps2017/013/04	ps2017/013/901	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
