Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadkaMaxova.1968	Maxová, Radka	F	1968	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	VitKankovsky.1970	Kaňkovský, Vít	M	1970	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-002-124	ParlaMint-CZ_2018-11-14-ps2017-020-10-002-124.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/124	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
