Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Regular	notMP	Minister	-	-	-	-	JanKnezinek.1979	Kněžínek, Jan	M	1979	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2018-12-05-ps2017-024-02-004-120	ParlaMint-CZ_2018-12-05-ps2017-024-02-004-120.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-05	2018-12-05	Lower house	ps2017	-	ps2017/024	ps2017/024/02	ps2017/024/120	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
