Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2018-09-14-ps2017-019-04-000-000	ParlaMint-CZ_2018-09-14-ps2017-019-04-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-14	2018-09-14	Lower house	ps2017	-	ps2017/019	ps2017/019/04	ps2017/019/000	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
