Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u1	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u2	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u18	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u19	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u20	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u21	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u22	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u23	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	AitorEstebanBravo	Esteban Bravo, Aitor	M	1962	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u24	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u25	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	CCa-PNC-NC	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u26	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u27	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	CCa-PNC-NC	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u28	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u29	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	-	-	-	-	SergioSayasLópez	Sayas López, Sergio	M	1979	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u30	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u31	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u32	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u33	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AdrianaLastraFernández	Lastra Fernández, Adriana	F	1979	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u34	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u35	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AdrianaLastraFernández	Lastra Fernández, Adriana	F	1979	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u36	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u37	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SalvadorIllaRoca	Illa Roca, Salvador	M	1966	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u38	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u39	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SalvadorIllaRoca	Illa Roca, Salvador	M	1966	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u40	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u41	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u42	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u43	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u44	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u45	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ConcepciónGamarraRuizClavijo	Gamarra Ruiz-Clavijo, Concepción	F	1974	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u46	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u47	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u48	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u49	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u50	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u51	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u52	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u53	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	RafaelMayoralPerales	Mayoral Perales, Rafael	M	1974	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u54	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u55	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Más País-Equo	Más País - Equo	Opposition	Centre-left to left	ÍñigoErrejónGalván	Errejón Galván, Íñigo	M	1983	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u56	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u57	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u58	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u59	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u60	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u61	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AdrianaLastraFernández	Lastra Fernández, Adriana	F	1979	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u62	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u63	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SalvadorIllaRoca	Illa Roca, Salvador	M	1966	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u64	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u65	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u66	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	Minister	EC-UP	En Comú Podem - Unidas Podemos	Coalition	Left	YolandaDíazPérez	Díaz Pérez, Yolanda	F	1971	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u67	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u68	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Regular	MP	notMinister	TE	¡Teruel Existe!	Opposition	Big tent	TomásGuitarteGimeno	Guitarte Gimeno, Tomás	M	1961	
ParlaMint-ES-en_2020-10-15-CD201015	ParlaMint-ES_2020-10-15-CD201015.u69	Plenary session 50 (2020-10-15)	2020-10-15	Lower house	Legislatura XIV	Sesión plenaria núm. 50	-	2020-10-15	-	COVID	English	Chairperson	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaGloriaElizoSerrano	Elizo Serrano, María Gloria	F	1966	
