Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u1	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u2	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SalvadorIllaRoca	Illa Roca, Salvador	M	1966	
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u3	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u4	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u5	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u6	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u7	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u8	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PabloCasadoBlanco	Casado Blanco, Pablo	M	1981	
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u9	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-10-29-CD201029	ParlaMint-ES_2020-10-29-CD201029.u10	Plenary session 56 (2020-10-29)	2020-10-29	Lower house	Legislatura XIV	Sesión plenaria núm. 56	-	2020-10-29	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	SantiagoAbascalConde	Abascal Conde, Santiago	M	1976	
