Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u1	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u12	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u13	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u14	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	ConcepCañadellSalvia	Cañadell Salvia, Concep	F	1977	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u15	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u16	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	FrancescXavierEritjaCiuró	Eritja Ciuró, Francesc Xavier	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u17	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u18	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MaríaMárquezGuerrero	Márquez Guerrero, María	F	1960	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u19	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u20	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JuanLuisSteegmannOlmedillas	Steegmann Olmedillas, Juan Luis	M	1955	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u21	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u22	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ElviraVelascoMorillo	Velasco Morillo, Elvira	F	1968	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u23	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u24	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u25	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	FranciscoArandaVargas	Aranda Vargas, Francisco	M	1977	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u26	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u27	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u28	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u29	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u30	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u31	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u32	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u33	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u34	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u35	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u36	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u37	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	FranciscoArandaVargas	Aranda Vargas, Francisco	M	1977	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u38	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u39	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u40	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u41	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	JaumeAsensLlodrà	Asens Llodrà, Jaume	M	1972	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u42	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u43	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u44	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u45	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u46	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u47	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	-	-	-	-	SergioSayasLópez	Sayas López, Sergio	M	1979	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u48	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u49	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	JonIñarrituGarcía	Iñarritu García, Jon	M	1979	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u50	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u51	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u52	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u53	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u54	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u55	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u56	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u57	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u58	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u59	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	Más País-Equo	Más País - Equo	Opposition	Centre-left to left	ÍñigoErrejónGalván	Errejón Galván, Íñigo	M	1983	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u60	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u61	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JaumeAlonsoCuevillasiSayrol	Alonso-Cuevillas i Sayrol, Jaume	M	1961	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u62	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u63	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u64	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u65	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	MacarenaOlonaChoclán	Olona Choclán, Macarena	F	1979	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u66	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u67	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u68	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u69	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u70	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u71	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u72	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	FerranBelAccensi	Bel Accensi, Ferran	M	1965	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u73	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2020-12-15-CD201215	ParlaMint-ES_2020-12-15-CD201215.u74	Plenary session 66 (2020-12-15)	2020-12-15	Lower house	Legislatura XIV	Sesión plenaria núm. 66	-	2020-12-15	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	PilarVallugeraBalañà	Vallugera Balañà, Pilar	F	1967	
