Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u1	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u2	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u3	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Regular	MP	notMinister	-	-	-	-	CarlosGarcíaAdanero	García Adanero, Carlos	M	1967	
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u4	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u5	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	MireiaVehíCantenys	Vehí Cantenys, Mireia	F	1985	
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u6	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u7	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u8	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u9	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2020-12-03-CD201203	ParlaMint-ES_2020-12-03-CD201203.u10	Plenary session 65 (2020-12-03)	2020-12-03	Lower house	Legislatura XIV	Sesión plenaria núm. 65	-	2020-12-03	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
