Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u1	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u2	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u3	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u4	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AndreaFernándezBenéitez	Fernández Benéitez, Andrea	F	1992	
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u5	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u6	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u7	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u8	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u9	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2020-09-15-CD200915	ParlaMint-ES_2020-09-15-CD200915.u10	Plenary session 41 (2020-09-15)	2020-09-15	Lower house	Legislatura XIV	Sesión plenaria núm. 41	-	2020-09-15	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	JonIñarrituGarcía	Iñarritu García, Jon	M	1979	
