Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u1	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	IloraFinlay	Finlay, Ilora Gillian	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u2	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	IloraFinlay	Finlay, Ilora Gillian	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u3	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RobinBridgeman	Bridgeman, Robin	M	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u4	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahBrinton	Brinton, Sarah Virginia	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u5	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	SheilaHollins	Hollins, Sheila Clare	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u6	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	BI	Bishops	-	-	ChristopherCocksworth	Cocksworth, Christopher	M	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u7	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DesmondBrowne	Browne, Desmond	M	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u8	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	ColinLow	Low, Colin MacKenzie	M	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u9	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SallyHamwee	Hamwee, Sally Rachel	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u10	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RichardBalfe	Balfe, Richard	M	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u11	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	NualaOLoan	O'Loan, Nuala	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u12	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	MollyMeacher	Meacher, Molly Christine	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u13	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MohamedSheikh	Sheikh, Mohamed	M	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u14	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	JudithJolly	Jolly, Judith Anne	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u15	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DorotheaThornton	Thornton, Dorothea Glenys	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u16	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DianaBarran	Barran, Diana	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u17	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	SheilaHollins	Hollins, Sheila Clare	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u18	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DianaBarran	Barran, Diana	F	-	
ParlaMint-GB-en_2019-06-14-lords	ParlaMint-GB_2019-06-14-lords.u19	Minutes of the House of Lords, Daily Session 2019-06-14	2019-06-14	Upper house	57	-	2019-06-14	2019-06-14	-	Reference	English	Regular	MP	notMinister	CB	Crossbench	-	-	IloraFinlay	Finlay, Ilora Gillian	F	-	
