Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e30	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.TWT	Trøen, Tone Wilhelmsen	F	1966	
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e39	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e53	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e139	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e146	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e160	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.TROH	Helleland, Trond	M	1962	
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e169	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e179	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e187	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.JGS	Støre, Jonas Gahr	M	1960	
ParlaMint-NO-en_2020-10-01	ParlaMint-NO_2020-10-01.ana.ud31e195	Hansard from meeting in the Norwegian Parliament, term 2017-2021, Session 2020-2021, Sitting day 2020-10-01	2020-10-01	Unicameralism	Term 2017-2021	Session 2020-2021	-	Sitting day 2020-10-01	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
