Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u1	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u2	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u3	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u4	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u5	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u6	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u7	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u8	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u9	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	KeesvanderStaaij	van der Staaij, Kees	M	1968	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u10	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u11	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	notMinister	DENK	DENK	Opposition	Centre-left	TunahanKuzu	Kuzu, Tunahan	M	1981	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u12	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u13	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HantenBroeke	ten Broeke, Han	M	1969	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u14	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u15	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	BramvanOjik	van Ojik, Bram	M	1954	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u16	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	-	Centre-left	BertKoenders	Koenders, Bert	M	1958	
ParlaMint-NL-en_2017-04-04-tweedekamer-3	ParlaMint-NL_2017-04-04-tweedekamer-3.u17	Report of the meeting of the Dutch Lower House, Meeting 63, Session 3 (2017-04-04)	2017-04-04	Lower house	Meeting of the 28th Tweede Kamer	Session 3	Meeting 63	Sitting 2017-04-04	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
