Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-11-21-tweedekamer-24	ParlaMint-NL_2017-11-21-tweedekamer-24.u1	Report of the meeting of the Dutch Lower House, Meeting 24, Session 24 (2017-11-21)	2017-11-21	Lower house	Meeting of the 29th Tweede Kamer	Session 24	Meeting 24	Sitting 2017-11-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-11-21-tweedekamer-24	ParlaMint-NL_2017-11-21-tweedekamer-24.u2	Report of the meeting of the Dutch Lower House, Meeting 24, Session 24 (2017-11-21)	2017-11-21	Lower house	Meeting of the 29th Tweede Kamer	Session 24	Meeting 24	Sitting 2017-11-21	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AukjedeVries	de Vries, Aukje	F	1964	
ParlaMint-NL-en_2017-11-21-tweedekamer-24	ParlaMint-NL_2017-11-21-tweedekamer-24.u3	Report of the meeting of the Dutch Lower House, Meeting 24, Session 24 (2017-11-21)	2017-11-21	Lower house	Meeting of the 29th Tweede Kamer	Session 24	Meeting 24	Sitting 2017-11-21	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
