Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-07-11-eerstekamer-2	ParlaMint-NL_2017-07-11-eerstekamer-2.u1	Report of the meeting of the Dutch Upper House, Meeting 35, Session 2 (2017-07-11)	2017-07-11	Upper house	Meeting of the 35th Eerste Kamer	Session 2	Meeting 35	Sitting 2017-07-11	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2017-07-11-eerstekamer-2	ParlaMint-NL_2017-07-11-eerstekamer-2.u2	Report of the meeting of the Dutch Upper House, Meeting 35, Session 2 (2017-07-11)	2017-07-11	Upper house	Meeting of the 35th Eerste Kamer	Session 2	Meeting 35	Sitting 2017-07-11	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	AnneFlierman	Flierman, Anne	M	1955	
ParlaMint-NL-en_2017-07-11-eerstekamer-2	ParlaMint-NL_2017-07-11-eerstekamer-2.u3	Report of the meeting of the Dutch Upper House, Meeting 35, Session 2 (2017-07-11)	2017-07-11	Upper house	Meeting of the 35th Eerste Kamer	Session 2	Meeting 35	Sitting 2017-07-11	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2017-07-11-eerstekamer-2	ParlaMint-NL_2017-07-11-eerstekamer-2.u4	Report of the meeting of the Dutch Upper House, Meeting 35, Session 2 (2017-07-11)	2017-07-11	Upper house	Meeting of the 35th Eerste Kamer	Session 2	Meeting 35	Sitting 2017-07-11	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
