Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u1	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u2	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u3	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u4	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u5	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u6	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	MaartenHijink	Hijink, Maarten	M	1983	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u7	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u8	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	MP	notMinister	CU	ChristenUnie	Coalition	Centre-right	EppoBruins	Bruins, Eppo	M	1969	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u9	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u10	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u11	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	MP	notMinister	CU	ChristenUnie	Coalition	Centre-right	EppoBruins	Bruins, Eppo	M	1969	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u12	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u13	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	MP	notMinister	-	-	-	-	BenteBecker	Becker, Bente	F	1985	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u14	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u15	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	DanaivanWeerdenburg	van Weerdenburg, Danai	F	1976	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u16	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u17	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MustafaAmhaouch	Amhaouch, Mustafa	M	1970	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u18	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-06-27-tweedekamer-2	ParlaMint-NL_2017-06-27-tweedekamer-2.u19	Report of the meeting of the Dutch Lower House, Meeting 92, Session 2 (2017-06-27)	2017-06-27	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 92	Sitting 2017-06-27	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
