Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u1	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u2	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	SuzanneKröger	Kröger, Suzanne	F	1976	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u3	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	SuzanneKröger	Kröger, Suzanne	F	1976	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u4	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Coalition	Centre	StientjevanVeldhoven	van Veldhoven, Stientje	F	1973	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u5	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u6	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u7	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	FrankWassenberg	Wassenberg, Frank	M	1966	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u8	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	ChrisvanDam	van Dam, Chris	M	1963	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u9	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u10	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	SuzanneKröger	Kröger, Suzanne	F	1976	
ParlaMint-NL-en_2017-06-20-tweedekamer-21	ParlaMint-NL_2017-06-20-tweedekamer-21.u11	Report of the meeting of the Dutch Lower House, Meeting 89, Session 21 (2017-06-20)	2017-06-20	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 89	Sitting 2017-06-20	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	ChrisvanDam	van Dam, Chris	M	1963	
