Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-SE-en_2015-11-04-prot-201516--21-meta.tsv,2015-11-04,0,0,0,0,0
ParlaMint-SE-en_2015-11-05-prot-201516--22-meta.tsv,2015-11-05,0,0,0,0,0
ParlaMint-SE-en_2015-11-06-prot-201516--23-meta.tsv,2015-11-06,0,0,0,0,0
ParlaMint-SE-en_2015-11-10-prot-201516--24-meta.tsv,2015-11-10,0,0,0,0,0
ParlaMint-SE-en_2015-11-11-prot-201516--25-meta.tsv,2015-11-11,0,0,0,0,0
ParlaMint-SE-en_2015-11-12-prot-201516--26-meta.tsv,2015-11-12,0,0,0,0,0
ParlaMint-SE-en_2015-11-13-prot-201516--27-meta.tsv,2015-11-13,0,0,0,0,0
ParlaMint-SE-en_2015-11-17-prot-201516--28-meta.tsv,2015-11-17,0,0,0,0,0
ParlaMint-SE-en_2015-11-18-prot-201516--29-meta.tsv,2015-11-18,0,0,0,0,0
ParlaMint-SE-en_2015-11-19-prot-201516--30-meta.tsv,2015-11-19,0,0,0,0,0
ParlaMint-SE-en_2015-11-20-prot-201516--31-meta.tsv,2015-11-20,0,0,0,0,0
ParlaMint-SE-en_2015-11-24-prot-201516--32-meta.tsv,2015-11-24,0,0,0,0,0
ParlaMint-SE-en_2015-11-25-prot-201516--33-meta.tsv,2015-11-25,0,0,0,0,0
ParlaMint-SE-en_2015-11-26-prot-201516--34-meta.tsv,2015-11-26,0,0,0,0,0
ParlaMint-SE-en_2015-11-27-prot-201516--35-meta.tsv,2015-11-27,0,0,0,0,0
ParlaMint-SE-en_2015-12-01-prot-201516--36-meta.tsv,2015-12-01,0,0,0,0,0
ParlaMint-SE-en_2015-12-02-prot-201516--37-meta.tsv,2015-12-02,0,0,0,0,0
ParlaMint-SE-en_2015-12-03-prot-201516--38-meta.tsv,2015-12-03,0,0,0,0,0
ParlaMint-SE-en_2015-12-04-prot-201516--39-meta.tsv,2015-12-04,0,0,0,0,0
ParlaMint-SE-en_2015-12-07-prot-201516--40-meta.tsv,2015-12-07,0,0,0,0,0
ParlaMint-SE-en_2015-12-08-prot-201516--41-meta.tsv,2015-12-08,0,0,0,0,0
ParlaMint-SE-en_2015-12-09-prot-201516--42-meta.tsv,2015-12-09,0,0,0,0,0
ParlaMint-SE-en_2015-12-10-prot-201516--43-meta.tsv,2015-12-10,0,0,0,0,0
ParlaMint-SE-en_2015-12-11-prot-201516--44-meta.tsv,2015-12-11,0,0,0,0,0
ParlaMint-SE-en_2015-12-14-prot-201516--45-meta.tsv,2015-12-14,0,0,0,0,0
ParlaMint-SE-en_2015-12-15-prot-201516--46-meta.tsv,2015-12-15,0,0,0,0,0
ParlaMint-SE-en_2015-12-16-prot-201516--47-meta.tsv,2015-12-16,0,0,0,0,0
ParlaMint-SE-en_2015-12-17-prot-201516--48-meta.tsv,2015-12-17,0,0,0,0,0
ParlaMint-SE-en_2015-12-18-prot-201516--49-meta.tsv,2015-12-18,0,0,0,0,0
ParlaMint-SE-en_2016-01-12-prot-201516--50-meta.tsv,2016-01-12,0,0,0,0,0
ParlaMint-SE-en_2016-01-13-prot-201516--51-meta.tsv,2016-01-13,0,0,0,0,0
ParlaMint-SE-en_2016-01-14-prot-201516--52-meta.tsv,2016-01-14,0,0,0,0,0
ParlaMint-SE-en_2016-01-15-prot-201516--53-meta.tsv,2016-01-15,0,0,0,0,0
ParlaMint-SE-en_2016-01-19-prot-201516--54-meta.tsv,2016-01-19,0,0,0,0,0
ParlaMint-SE-en_2016-01-20-prot-201516--55-meta.tsv,2016-01-20,0,0,0,0,0
ParlaMint-SE-en_2016-01-21-prot-201516--56-meta.tsv,2016-01-21,0,0,0,0,0
ParlaMint-SE-en_2016-01-22-prot-201516--57-meta.tsv,2016-01-22,0,0,0,0,0
ParlaMint-SE-en_2016-01-26-prot-201516--58-meta.tsv,2016-01-26,0,0,0,0,0
ParlaMint-SE-en_2016-01-27-prot-201516--59-meta.tsv,2016-01-27,0,0,0,0,0
ParlaMint-SE-en_2016-01-28-prot-201516--60-meta.tsv,2016-01-28,0,0,0,0,0
ParlaMint-SE-en_2016-02-02-prot-201516--61-meta.tsv,2016-02-02,0,0,0,0,0
ParlaMint-SE-en_2016-02-03-prot-201516--62-meta.tsv,2016-02-03,0,0,0,0,0
ParlaMint-SE-en_2016-02-04-prot-201516--63-meta.tsv,2016-02-04,0,0,0,0,0
ParlaMint-SE-en_2016-02-09-prot-201516--64-meta.tsv,2016-02-09,0,0,0,0,0
ParlaMint-SE-en_2016-02-10-prot-201516--65-meta.tsv,2016-02-10,0,0,0,0,0
ParlaMint-SE-en_2016-02-11-prot-201516--66-meta.tsv,2016-02-11,0,0,0,0,0
ParlaMint-SE-en_2016-02-12-prot-201516--67-meta.tsv,2016-02-12,0,0,0,0,0
ParlaMint-SE-en_2016-02-23-prot-201516--68-meta.tsv,2016-02-23,0,0,0,0,0
ParlaMint-SE-en_2016-02-25-prot-201516--70-meta.tsv,2016-02-25,0,0,0,0,0
ParlaMint-SE-en_2016-02-26-prot-201516--71-meta.tsv,2016-02-26,0,0,0,0,0
ParlaMint-SE-en_2016-03-01-prot-201516--72-meta.tsv,2016-03-01,0,0,0,0,0
ParlaMint-SE-en_2016-03-02-prot-201516--73-meta.tsv,2016-03-02,0,0,0,0,0
ParlaMint-SE-en_2016-03-03-prot-201516--74-meta.tsv,2016-03-03,0,0,0,0,0
ParlaMint-SE-en_2016-03-04-prot-201516--75-meta.tsv,2016-03-04,0,0,0,0,0
ParlaMint-SE-en_2016-03-08-prot-201516--76-meta.tsv,2016-03-08,0,0,0,0,0
ParlaMint-SE-en_2016-03-09-prot-201516--77-meta.tsv,2016-03-09,0,0,0,0,0
ParlaMint-SE-en_2016-03-10-prot-201516--78-meta.tsv,2016-03-10,0,0,0,0,0
ParlaMint-SE-en_2016-03-11-prot-201516--79-meta.tsv,2016-03-11,0,0,0,0,0
ParlaMint-SE-en_2016-03-15-prot-201516--80-meta.tsv,2016-03-15,0,0,0,0,0
ParlaMint-SE-en_2016-03-16-prot-201516--81-meta.tsv,2016-03-16,0,0,0,0,0
ParlaMint-SE-en_2016-03-17-prot-201516--82-meta.tsv,2016-03-17,0,0,0,0,0
ParlaMint-SE-en_2016-03-18-prot-201516--83-meta.tsv,2016-03-18,0,0,0,0,0
ParlaMint-SE-en_2016-03-22-prot-201516--84-meta.tsv,2016-03-22,0,0,0,0,0
ParlaMint-SE-en_2016-03-23-prot-201516--85-meta.tsv,2016-03-23,0,0,0,0,0
ParlaMint-SE-en_2016-04-05-prot-201516--86-meta.tsv,2016-04-05,0,0,0,0,0
ParlaMint-SE-en_2016-04-06-prot-201516--87-meta.tsv,2016-04-06,0,0,0,0,0
ParlaMint-SE-en_2016-04-07-prot-201516--88-meta.tsv,2016-04-07,0,0,0,0,0
ParlaMint-SE-en_2016-04-08-prot-201516--89-meta.tsv,2016-04-08,0,0,0,0,0
ParlaMint-SE-en_2016-04-12-prot-201516--90-meta.tsv,2016-04-12,0,0,0,0,0
ParlaMint-SE-en_2016-04-13-prot-201516--91-meta.tsv,2016-04-13,0,0,0,0,0
ParlaMint-SE-en_2016-04-14-prot-201516--92-meta.tsv,2016-04-14,0,0,0,0,0
ParlaMint-SE-en_2016-04-15-prot-201516--93-meta.tsv,2016-04-15,0,0,0,0,0
ParlaMint-SE-en_2016-04-19-prot-201516--94-meta.tsv,2016-04-19,0,0,0,0,0
ParlaMint-SE-en_2016-04-21-prot-201516--96-meta.tsv,2016-04-21,0,0,0,0,0
ParlaMint-SE-en_2016-04-22-prot-201516--97-meta.tsv,2016-04-22,0,0,0,0,0
ParlaMint-SE-en_2016-04-26-prot-201516--98-meta.tsv,2016-04-26,0,0,0,0,0
ParlaMint-SE-en_2016-04-27-prot-201516--99-meta.tsv,2016-04-27,0,0,0,0,0
ParlaMint-SE-en_2016-04-28-prot-201516--100-meta.tsv,2016-04-28,0,0,0,0,0
ParlaMint-SE-en_2016-04-29-prot-201516--101-meta.tsv,2016-04-29,0,0,0,0,0
ParlaMint-SE-en_2016-05-10-prot-201516--102-meta.tsv,2016-05-10,0,0,0,0,0
ParlaMint-SE-en_2016-05-11-prot-201516--103-meta.tsv,2016-05-11,0,0,0,0,0
ParlaMint-SE-en_2016-05-12-prot-201516--104-meta.tsv,2016-05-12,0,0,0,0,0
ParlaMint-SE-en_2016-05-13-prot-201516--105-meta.tsv,2016-05-13,0,0,0,0,0
ParlaMint-SE-en_2016-05-17-prot-201516--106-meta.tsv,2016-05-17,0,0,0,0,0
ParlaMint-SE-en_2016-05-18-prot-201516--107-meta.tsv,2016-05-18,0,0,0,0,0
ParlaMint-SE-en_2016-05-19-prot-201516--108-meta.tsv,2016-05-19,0,0,0,0,0
ParlaMint-SE-en_2016-05-20-prot-201516--109-meta.tsv,2016-05-20,0,0,0,0,0
ParlaMint-SE-en_2016-05-24-prot-201516--110-meta.tsv,2016-05-24,0,0,0,0,0
ParlaMint-SE-en_2016-05-25-prot-201516--111-meta.tsv,2016-05-25,0,0,0,0,0
ParlaMint-SE-en_2016-05-26-prot-201516--112-meta.tsv,2016-05-26,0,0,0,0,0
ParlaMint-SE-en_2016-05-27-prot-201516--113-meta.tsv,2016-05-27,0,0,0,0,0
ParlaMint-SE-en_2016-06-07-prot-201516--114-meta.tsv,2016-06-07,0,0,0,0,0
ParlaMint-SE-en_2016-06-08-prot-201516--115-meta.tsv,2016-06-08,0,0,0,0,0
ParlaMint-SE-en_2016-06-09-prot-201516--116-meta.tsv,2016-06-09,0,0,0,0,0
ParlaMint-SE-en_2016-06-10-prot-201516--117-meta.tsv,2016-06-10,0,0,0,0,0
ParlaMint-SE-en_2016-06-13-prot-201516--118-meta.tsv,2016-06-13,0,0,0,0,0
ParlaMint-SE-en_2016-06-14-prot-201516--119-meta.tsv,2016-06-14,0,0,0,0,0
ParlaMint-SE-en_2016-06-15-prot-201516--120-meta.tsv,2016-06-15,0,0,0,0,0
ParlaMint-SE-en_2016-06-16-prot-201516--121-meta.tsv,2016-06-16,0,0,0,0,0
ParlaMint-SE-en_2016-06-17-prot-201516--122-meta.tsv,2016-06-17,0,0,0,0,0
ParlaMint-SE-en_2016-06-20-prot-201516--123-meta.tsv,2016-06-20,0,0,0,0,0
ParlaMint-SE-en_2016-06-21-prot-201516--124-meta.tsv,2016-06-21,0,0,0,0,0
ParlaMint-SE-en_2016-06-22-prot-201516--125-meta.tsv,2016-06-22,0,0,0,0,0
ParlaMint-SE-en_2016-06-27-prot-201516--126-meta.tsv,2016-06-27,0,0,0,0,0
ParlaMint-SE-en_2016-06-28-prot-201516--127-meta.tsv,2016-06-28,0,0,0,0,0
ParlaMint-SE-en_2016-08-25-prot-201516--128-meta.tsv,2016-08-25,0,0,0,0,0
ParlaMint-SE-en_2016-09-01-prot-201516--129-meta.tsv,2016-09-01,0,0,0,0,0
ParlaMint-SE-en_2016-09-08-prot-201516--130-meta.tsv,2016-09-08,0,0,0,0,0
ParlaMint-SE-en_2016-09-13-prot-201617--1-meta.tsv,2016-09-13,0,0,0,0,0
ParlaMint-SE-en_2016-09-13-prot-201617--2-meta.tsv,2016-09-13,0,0,0,0,0
ParlaMint-SE-en_2016-09-15-prot-201617--3-meta.tsv,2016-09-15,0,0,0,0,0
ParlaMint-SE-en_2016-09-16-prot-201617--4-meta.tsv,2016-09-16,0,0,0,0,0
ParlaMint-SE-en_2016-09-20-prot-201617--5-meta.tsv,2016-09-20,0,0,0,0,0
ParlaMint-SE-en_2016-09-21-prot-201617--6-meta.tsv,2016-09-21,0,0,0,0,0
ParlaMint-SE-en_2016-09-23-prot-201617--8-meta.tsv,2016-09-23,0,0,0,0,0
ParlaMint-SE-en_2016-09-27-prot-201617--9-meta.tsv,2016-09-27,0,0,0,0,0
ParlaMint-SE-en_2016-09-28-prot-201617--10-meta.tsv,2016-09-28,0,0,0,0,0
ParlaMint-SE-en_2016-09-29-prot-201617--11-meta.tsv,2016-09-29,0,0,0,0,0
ParlaMint-SE-en_2016-10-11-prot-201617--12-meta.tsv,2016-10-11,0,0,0,0,0
ParlaMint-SE-en_2016-10-12-prot-201617--13-meta.tsv,2016-10-12,0,0,0,0,0
ParlaMint-SE-en_2016-10-13-prot-201617--14-meta.tsv,2016-10-13,0,0,0,0,0
ParlaMint-SE-en_2016-10-14-prot-201617--15-meta.tsv,2016-10-14,0,0,0,0,0
ParlaMint-SE-en_2016-10-18-prot-201617--16-meta.tsv,2016-10-18,0,0,0,0,0
ParlaMint-SE-en_2016-10-19-prot-201617--17-meta.tsv,2016-10-19,0,0,0,0,0
ParlaMint-SE-en_2016-10-20-prot-201617--18-meta.tsv,2016-10-20,0,0,0,0,0
ParlaMint-SE-en_2016-10-21-prot-201617--19-meta.tsv,2016-10-21,0,0,0,0,0
ParlaMint-SE-en_2016-10-25-prot-201617--20-meta.tsv,2016-10-25,0,0,0,0,0
ParlaMint-SE-en_2016-10-26-prot-201617--21-meta.tsv,2016-10-26,0,0,0,0,0
ParlaMint-SE-en_2016-10-27-prot-201617--22-meta.tsv,2016-10-27,0,0,0,0,0
ParlaMint-SE-en_2016-10-28-prot-201617--23-meta.tsv,2016-10-28,0,0,0,0,0
ParlaMint-SE-en_2016-11-08-prot-201617--24-meta.tsv,2016-11-08,0,0,0,0,0
ParlaMint-SE-en_2016-11-09-prot-201617--25-meta.tsv,2016-11-09,0,0,0,0,0
ParlaMint-SE-en_2016-11-10-prot-201617--26-meta.tsv,2016-11-10,0,0,0,0,0
ParlaMint-SE-en_2016-11-11-prot-201617--27-meta.tsv,2016-11-11,0,0,0,0,0
ParlaMint-SE-en_2016-11-15-prot-201617--28-meta.tsv,2016-11-15,0,0,0,0,0
ParlaMint-SE-en_2016-11-16-prot-201617--29-meta.tsv,2016-11-16,0,0,0,0,0
ParlaMint-SE-en_2016-11-17-prot-201617--30-meta.tsv,2016-11-17,0,0,0,0,0
ParlaMint-SE-en_2016-11-18-prot-201617--31-meta.tsv,2016-11-18,0,0,0,0,0
ParlaMint-SE-en_2016-11-22-prot-201617--32-meta.tsv,2016-11-22,0,0,0,0,0
ParlaMint-SE-en_2016-11-23-prot-201617--33-meta.tsv,2016-11-23,0,0,0,0,0
ParlaMint-SE-en_2016-11-24-prot-201617--34-meta.tsv,2016-11-24,0,0,0,0,0
ParlaMint-SE-en_2016-11-25-prot-201617--35-meta.tsv,2016-11-25,0,0,0,0,0
ParlaMint-SE-en_2016-11-29-prot-201617--36-meta.tsv,2016-11-29,0,0,0,0,0
ParlaMint-SE-en_2016-11-30-prot-201617--37-meta.tsv,2016-11-30,0,0,0,0,0
ParlaMint-SE-en_2016-12-01-prot-201617--38-meta.tsv,2016-12-01,0,0,0,0,0
ParlaMint-SE-en_2016-12-02-prot-201617--39-meta.tsv,2016-12-02,0,0,0,0,0
ParlaMint-SE-en_2016-12-06-prot-201617--40-meta.tsv,2016-12-06,0,0,0,0,0
ParlaMint-SE-en_2016-12-07-prot-201617--41-meta.tsv,2016-12-07,0,0,0,0,0
ParlaMint-SE-en_2016-12-08-prot-201617--42-meta.tsv,2016-12-08,0,0,0,0,0
ParlaMint-SE-en_2016-12-09-prot-201617--43-meta.tsv,2016-12-09,0,0,0,0,0
ParlaMint-SE-en_2016-12-12-prot-201617--44-meta.tsv,2016-12-12,0,0,0,0,0
ParlaMint-SE-en_2016-12-13-prot-201617--45-meta.tsv,2016-12-13,0,0,0,0,0
ParlaMint-SE-en_2016-12-14-prot-201617--46-meta.tsv,2016-12-14,0,0,0,0,0
ParlaMint-SE-en_2016-12-15-prot-201617--47-meta.tsv,2016-12-15,0,0,0,0,0
ParlaMint-SE-en_2016-12-16-prot-201617--48-meta.tsv,2016-12-16,0,0,0,0,0
ParlaMint-SE-en_2016-12-19-prot-201617--49-meta.tsv,2016-12-19,0,0,0,0,0
ParlaMint-SE-en_2016-12-20-prot-201617--50-meta.tsv,2016-12-20,0,0,0,0,0
ParlaMint-SE-en_2017-01-10-prot-201617--51-meta.tsv,2017-01-10,0,0,0,0,0
ParlaMint-SE-en_2017-01-11-prot-201617--52-meta.tsv,2017-01-11,0,0,0,0,0
ParlaMint-SE-en_2017-01-12-prot-201617--53-meta.tsv,2017-01-12,0,0,0,0,0
ParlaMint-SE-en_2017-01-13-prot-201617--54-meta.tsv,2017-01-13,0,0,0,0,0
ParlaMint-SE-en_2017-01-17-prot-201617--55-meta.tsv,2017-01-17,0,0,0,0,0
ParlaMint-SE-en_2017-01-18-prot-201617--56-meta.tsv,2017-01-18,0,0,0,0,0
ParlaMint-SE-en_2017-01-19-prot-201617--57-meta.tsv,2017-01-19,0,0,0,0,0
ParlaMint-SE-en_2017-01-20-prot-201617--58-meta.tsv,2017-01-20,0,0,0,0,0
ParlaMint-SE-en_2017-01-24-prot-201617--59-meta.tsv,2017-01-24,0,0,0,0,0
ParlaMint-SE-en_2017-01-25-prot-201617--60-meta.tsv,2017-01-25,0,0,0,0,0
ParlaMint-SE-en_2017-01-26-prot-201617--61-meta.tsv,2017-01-26,0,0,0,0,0
ParlaMint-SE-en_2017-01-27-prot-201617--62-meta.tsv,2017-01-27,0,0,0,0,0
ParlaMint-SE-en_2017-01-31-prot-201617--63-meta.tsv,2017-01-31,0,0,0,0,0
ParlaMint-SE-en_2017-02-01-prot-201617--64-meta.tsv,2017-02-01,0,0,0,0,0
ParlaMint-SE-en_2017-02-02-prot-201617--65-meta.tsv,2017-02-02,0,0,0,0,0
ParlaMint-SE-en_2017-02-03-prot-201617--66-meta.tsv,2017-02-03,0,0,0,0,0
ParlaMint-SE-en_2017-02-14-prot-201617--67-meta.tsv,2017-02-14,0,0,0,0,0
ParlaMint-SE-en_2017-02-15-prot-201617--68-meta.tsv,2017-02-15,0,0,0,0,0
ParlaMint-SE-en_2017-02-16-prot-201617--69-meta.tsv,2017-02-16,0,0,0,0,0
ParlaMint-SE-en_2017-02-17-prot-201617--70-meta.tsv,2017-02-17,0,0,0,0,0
ParlaMint-SE-en_2017-02-21-prot-201617--71-meta.tsv,2017-02-21,0,0,0,0,0
ParlaMint-SE-en_2017-02-22-prot-201617--72-meta.tsv,2017-02-22,0,0,0,0,0
ParlaMint-SE-en_2017-02-23-prot-201617--73-meta.tsv,2017-02-23,0,0,0,0,0
ParlaMint-SE-en_2017-02-24-prot-201617--74-meta.tsv,2017-02-24,0,0,0,0,0
ParlaMint-SE-en_2017-02-28-prot-201617--75-meta.tsv,2017-02-28,0,0,0,0,0
ParlaMint-SE-en_2017-03-01-prot-201617--76-meta.tsv,2017-03-01,0,0,0,0,0
ParlaMint-SE-en_2017-03-02-prot-201617--77-meta.tsv,2017-03-02,0,0,0,0,0
ParlaMint-SE-en_2017-03-03-prot-201617--78-meta.tsv,2017-03-03,0,0,0,0,0
ParlaMint-SE-en_2017-03-14-prot-201617--79-meta.tsv,2017-03-14,0,0,0,0,0
ParlaMint-SE-en_2017-03-15-prot-201617--80-meta.tsv,2017-03-15,0,0,0,0,0
ParlaMint-SE-en_2017-03-16-prot-201617--81-meta.tsv,2017-03-16,0,0,0,0,0
ParlaMint-SE-en_2017-03-17-prot-201617--82-meta.tsv,2017-03-17,0,0,0,0,0
ParlaMint-SE-en_2017-03-21-prot-201617--83-meta.tsv,2017-03-21,0,0,0,0,0
ParlaMint-SE-en_2017-03-22-prot-201617--84-meta.tsv,2017-03-22,0,0,0,0,0
ParlaMint-SE-en_2017-03-23-prot-201617--85-meta.tsv,2017-03-23,0,0,0,0,0
ParlaMint-SE-en_2017-03-24-prot-201617--86-meta.tsv,2017-03-24,0,0,0,0,0
ParlaMint-SE-en_2017-03-28-prot-201617--87-meta.tsv,2017-03-28,0,0,0,0,0
ParlaMint-SE-en_2017-03-29-prot-201617--88-meta.tsv,2017-03-29,0,0,0,0,0
ParlaMint-SE-en_2017-03-30-prot-201617--89-meta.tsv,2017-03-30,0,0,0,0,0
ParlaMint-SE-en_2017-03-31-prot-201617--90-meta.tsv,2017-03-31,0,0,0,0,0
ParlaMint-SE-en_2017-04-04-prot-201617--91-meta.tsv,2017-04-04,0,0,0,0,0
ParlaMint-SE-en_2017-04-05-prot-201617--92-meta.tsv,2017-04-05,0,0,0,0,0
ParlaMint-SE-en_2017-04-06-prot-201617--93-meta.tsv,2017-04-06,0,0,0,0,0
ParlaMint-SE-en_2017-04-07-prot-201617--94-meta.tsv,2017-04-07,0,0,0,0,0
ParlaMint-SE-en_2017-04-18-prot-201617--95-meta.tsv,2017-04-18,0,0,0,0,0
ParlaMint-SE-en_2017-04-19-prot-201617--96-meta.tsv,2017-04-19,0,0,0,0,0
ParlaMint-SE-en_2017-04-20-prot-201617--97-meta.tsv,2017-04-20,0,0,0,0,0
ParlaMint-SE-en_2017-04-21-prot-201617--98-meta.tsv,2017-04-21,0,0,0,0,0
ParlaMint-SE-en_2017-04-25-prot-201617--99-meta.tsv,2017-04-25,0,0,0,0,0
ParlaMint-SE-en_2017-04-26-prot-201617--100-meta.tsv,2017-04-26,0,0,0,0,0
ParlaMint-SE-en_2017-04-27-prot-201617--101-meta.tsv,2017-04-27,0,0,0,0,0
ParlaMint-SE-en_2017-04-28-prot-201617--102-meta.tsv,2017-04-28,0,0,0,0,0
ParlaMint-SE-en_2017-05-02-prot-201617--103-meta.tsv,2017-05-02,0,0,0,0,0
ParlaMint-SE-en_2017-05-03-prot-201617--104-meta.tsv,2017-05-03,0,0,0,0,0
ParlaMint-SE-en_2017-05-04-prot-201617--105-meta.tsv,2017-05-04,0,0,0,0,0
ParlaMint-SE-en_2017-05-05-prot-201617--106-meta.tsv,2017-05-05,0,0,0,0,0
ParlaMint-SE-en_2017-05-09-prot-201617--107-meta.tsv,2017-05-09,0,0,0,0,0
ParlaMint-SE-en_2017-05-10-prot-201617--108-meta.tsv,2017-05-10,0,0,0,0,0
ParlaMint-SE-en_2017-05-11-prot-201617--109-meta.tsv,2017-05-11,0,0,0,0,0
ParlaMint-SE-en_2017-05-12-prot-201617--110-meta.tsv,2017-05-12,0,0,0,0,0
ParlaMint-SE-en_2017-05-16-prot-201617--111-meta.tsv,2017-05-16,0,0,0,0,0
ParlaMint-SE-en_2017-05-17-prot-201617--112-meta.tsv,2017-05-17,0,0,0,0,0
ParlaMint-SE-en_2017-05-18-prot-201617--113-meta.tsv,2017-05-18,0,0,0,0,0
ParlaMint-SE-en_2017-05-19-prot-201617--114-meta.tsv,2017-05-19,0,0,0,0,0
ParlaMint-SE-en_2017-05-29-prot-201617--115-meta.tsv,2017-05-29,0,0,0,0,0
ParlaMint-SE-en_2017-05-30-prot-201617--116-meta.tsv,2017-05-30,0,0,0,0,0
ParlaMint-SE-en_2017-05-31-prot-201617--117-meta.tsv,2017-05-31,0,0,0,0,0
ParlaMint-SE-en_2017-06-01-prot-201617--118-meta.tsv,2017-06-01,0,0,0,0,0
ParlaMint-SE-en_2017-06-02-prot-201617--119-meta.tsv,2017-06-02,0,0,0,0,0
ParlaMint-SE-en_2017-06-07-prot-201617--120-meta.tsv,2017-06-07,0,0,0,0,0
ParlaMint-SE-en_2017-06-08-prot-201617--121-meta.tsv,2017-06-08,0,0,0,0,0
ParlaMint-SE-en_2017-06-09-prot-201617--122-meta.tsv,2017-06-09,0,0,0,0,0
ParlaMint-SE-en_2017-06-12-prot-201617--123-meta.tsv,2017-06-12,0,0,0,0,0
ParlaMint-SE-en_2017-06-13-prot-201617--124-meta.tsv,2017-06-13,0,0,0,0,0
ParlaMint-SE-en_2017-06-14-prot-201617--125-meta.tsv,2017-06-14,0,0,0,0,0
ParlaMint-SE-en_2017-06-15-prot-201617--126-meta.tsv,2017-06-15,0,0,0,0,0
ParlaMint-SE-en_2017-06-16-prot-201617--127-meta.tsv,2017-06-16,0,0,0,0,0
ParlaMint-SE-en_2017-06-19-prot-201617--128-meta.tsv,2017-06-19,0,0,0,0,0
ParlaMint-SE-en_2017-06-20-prot-201617--129-meta.tsv,2017-06-20,0,0,0,0,0
ParlaMint-SE-en_2017-06-21-prot-201617--130-meta.tsv,2017-06-21,0,0,0,0,0
ParlaMint-SE-en_2017-06-26-prot-201617--131-meta.tsv,2017-06-26,0,0,0,0,0
ParlaMint-SE-en_2017-06-27-prot-201617--132-meta.tsv,2017-06-27,0,0,0,0,0
ParlaMint-SE-en_2017-08-31-prot-201617--133-meta.tsv,2017-08-31,0,0,0,0,0
ParlaMint-SE-en_2017-09-07-prot-201617--134-meta.tsv,2017-09-07,0,0,0,0,0
ParlaMint-SE-en_2017-09-12-prot-201718--1-meta.tsv,2017-09-12,0,0,0,0,0
ParlaMint-SE-en_2017-09-12-prot-201718--2-meta.tsv,2017-09-12,0,0,0,0,0
ParlaMint-SE-en_2017-09-13-prot-201718--3-meta.tsv,2017-09-13,0,0,0,0,0
ParlaMint-SE-en_2017-09-14-prot-201718--4-meta.tsv,2017-09-14,0,0,0,0,0
ParlaMint-SE-en_2017-09-15-prot-201718--5-meta.tsv,2017-09-15,0,0,0,0,0
ParlaMint-SE-en_2017-09-19-prot-201718--6-meta.tsv,2017-09-19,0,0,0,0,0
ParlaMint-SE-en_2017-09-20-prot-201718--7-meta.tsv,2017-09-20,0,0,0,0,0
ParlaMint-SE-en_2017-09-21-prot-201718--8-meta.tsv,2017-09-21,0,0,0,0,0
ParlaMint-SE-en_2017-09-22-prot-201718--9-meta.tsv,2017-09-22,0,0,0,0,0
ParlaMint-SE-en_2017-09-26-prot-201718--10-meta.tsv,2017-09-26,0,0,0,0,0
ParlaMint-SE-en_2017-09-27-prot-201718--11-meta.tsv,2017-09-27,0,0,0,0,0
ParlaMint-SE-en_2017-09-28-prot-201718--12-meta.tsv,2017-09-28,0,0,0,0,0
ParlaMint-SE-en_2017-09-29-prot-201718--13-meta.tsv,2017-09-29,0,0,0,0,0
