Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	VlastimilVozka.1954	Vozka, Vlastimil	M	1954	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	VlastimilVozka.1954	Vozka, Vlastimil	M	1954	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u12	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u13	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u14	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u15	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u16	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	VlastimilVozka.1954	Vozka, Vlastimil	M	1954	
ParlaMint-CZ-en_2015-12-10-ps2013-036-07-002-213	ParlaMint-CZ_2015-12-10-ps2013-036-07-002-213.u17	Parliament of the Czech Republic, Chamber of Deputies, 2015-12-10	2015-12-10	Lower house	ps2013	-	ps2013/036	ps2013/036/07	ps2013/036/213	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
