Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriMihola.1972	Mihola, Jiří	M	1972	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinaBerdychova.1971	Berdychová, Martina	F	1971	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZdenekSoukup.1952	Soukup, Zdeněk	M	1952	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	AlenaNohavova.1960	Nohavová, Alena	F	1960	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u12	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MartaSemelova.1960	Semelová, Marta	F	1960	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u13	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u14	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	AlenaNohavova.1960	Nohavová, Alena	F	1960	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u15	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u16	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	FrantisekAdamek.1955	Adámek, František	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u17	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u18	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u19	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-03-12-ps2013-026-03-005-005	ParlaMint-CZ_2015-03-12-ps2013-026-03-005-005.u20	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-12	2015-03-12	Lower house	ps2013	-	ps2013/026	ps2013/026/03	ps2013/026/005	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
