Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JanKlan.1982	Klán, Jan	M	1982	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	ReneCip.1974	Číp, René	M	1974	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VladimirKonicek.1964	Koníček, Vladimír	M	1964	
ParlaMint-CZ-en_2015-03-10-ps2013-026-01-000-000	ParlaMint-CZ_2015-03-10-ps2013-026-01-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-10	2015-03-10	Lower house	ps2013	-	ps2013/026	ps2013/026/01	ps2013/026/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
