Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JosefHajek.1956	Hájek, Josef	M	1956	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	ZuzkaBebarovaRujbrova.1951	Bebarová Rujbrová, Zuzka	F	1951	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekLaudat.1960	Laudát, František	M	1960	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2015-01-23-ps2013-025-04-011-026	ParlaMint-CZ_2015-01-23-ps2013-025-04-011-026.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-01-23	2015-01-23	Lower house	ps2013	-	ps2013/025	ps2013/025/04	ps2013/025/026	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
