Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JosefUhlik.1963	Uhlík, Josef	M	1963	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u12	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2015-11-05-ps2013-035-02-005-007	ParlaMint-CZ_2015-11-05-ps2013-035-02-005-007.u13	Parliament of the Czech Republic, Chamber of Deputies, 2015-11-05	2015-11-05	Lower house	ps2013	-	ps2013/035	ps2013/035/02	ps2013/035/007	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
