Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavVotava.1956	Votava, Václav	M	1956	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinSedlar.1972	Sedlář, Martin	M	1972	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2015-10-20-ps2013-033-05-006-003	ParlaMint-CZ_2015-10-20-ps2013-033-05-006-003.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-20	2015-10-20	Lower house	ps2013	-	ps2013/033	ps2013/033/05	ps2013/033/003	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
