Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriPetru.1956	Petrů, Jiří	M	1956	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2015-10-21-ps2013-033-06-001-157	ParlaMint-CZ_2015-10-21-ps2013-033-06-001-157.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-21	2015-10-21	Lower house	ps2013	-	ps2013/033	ps2013/033/06	ps2013/033/157	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
