Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	OlgaHavlova.1953	Havlová, Olga	F	1953	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	OlgaHavlova.1953	Havlová, Olga	F	1953	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanBirke.1969	Birke, Jan	M	1969	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2015-03-11-ps2013-026-02-006-095	ParlaMint-CZ_2015-03-11-ps2013-026-02-006-095.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-03-11	2015-03-11	Lower house	ps2013	-	ps2013/026	ps2013/026/02	ps2013/026/095	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
