Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LadislavSincl.1965	Šincl, Ladislav	M	1965	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LadislavSincl.1965	Šincl, Ladislav	M	1965	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LadislavSincl.1965	Šincl, Ladislav	M	1965	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LadislavSincl.1965	Šincl, Ladislav	M	1965	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavaPokornaJermanova.1970	Pokorná Jermanová, Jaroslava	F	1970	
ParlaMint-CZ-en_2015-10-02-ps2013-031-07-001-167	ParlaMint-CZ_2015-10-02-ps2013-031-07-001-167.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-10-02	2015-10-02	Lower house	ps2013	-	ps2013/031	ps2013/031/07	ps2013/031/167	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LadislavSincl.1965	Šincl, Ladislav	M	1965	
