Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u1	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u2	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u3	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u4	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	MiroslavKalousek.1960	Kalousek, Miroslav	M	1960	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u5	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u6	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u7	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u8	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u9	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u10	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2015-05-22-ps2013-027-07-003-022	ParlaMint-CZ_2015-05-22-ps2013-027-07-003-022.u11	Parliament of the Czech Republic, Chamber of Deputies, 2015-05-22	2015-05-22	Lower house	ps2013	-	ps2013/027	ps2013/027/07	ps2013/027/022	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
