Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	GerkensMuriel	Gerkens, Muriel	F	1957	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	SleursElke	Sleurs, Elke	F	1968	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	GerkensMuriel	Gerkens, Muriel	F	1957	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	LanjriNahima	Lanjri, Nahima	F	1968	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	BenHamouNawal	Ben Hamou, Nawal	F	1987	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	GerkensMuriel	Gerkens, Muriel	F	1957	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LahayeBattheuSabien	Lahaye-Battheu, Sabien	F	1967	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	MassinEric	Massin, Eric	M	1963	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	GerkensMuriel	Gerkens, Muriel	F	1957	
ParlaMint-BE-en_2016-11-09-54-commissie-ic526x	ParlaMint-BE_2016-11-09-54-commissie-ic526x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 09-11-2016	2016-11-09	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Coalition	Centre-right to right	VanPeelValerie	Van Peel, Valerie	F	1979	
