Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	VanderMaelenDirk	Van der Maelen, Dirk	M	1953	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	Minister	MR	Mouvement Réformateur	Coalition	Centre-right	ReyndersDidier	Reynders, Didier	M	1958	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	VanderMaelenDirk	Van der Maelen, Dirk	M	1953	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	Minister	MR	Mouvement Réformateur	Coalition	Centre-right	ReyndersDidier	Reynders, Didier	M	1958	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	VanderMaelenDirk	Van der Maelen, Dirk	M	1953	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	CrusnièreStéphane	Crusnière, Stéphane	M	1967	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	BlanchartPhilippe	Blanchart, Philippe	M	1963	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Groen	Groen	Opposition	Centre-left to left	DeVriendtWouter	De Vriendt, Wouter	M	1977	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	DéFi	Démocrate Fédéraliste Indépendant	Opposition	Centre to centre-right	MaingainOlivier	Maingain, Olivier	M	1958	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	JadinKattrin	Jadin, Kattrin	F	1980	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	ClaerhoutSarah	Claerhout, Sarah	F	1977	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	TurtelboomAnnemie	Turtelboom, Annemie	F	1967	
ParlaMint-BE-en_2016-09-06-54-commissie-ic484x	ParlaMint-BE_2016-09-06-54-commissie-ic484x.u13	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 06-09-2016	2016-09-06	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	VanderMaelenDirk	Van der Maelen, Dirk	M	1953	
