Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Chairperson	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Coalition	Centre-right to right	VermeulenBrecht	Vermeulen, Brecht	M	1969	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	HellingsBenoit	Hellings, Benoit	M	1978	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	FernandezFernandezJulie	Fernandez Fernandez, Julie	F	1972	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	DeConinckMonica	De Coninck, Monica	F	1956	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	PonceletIsabelle	Poncelet, Isabelle	F	1967	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	FranckenTheo	Francken, Theo	M	1978	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	HellingsBenoit	Hellings, Benoit	M	1978	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	FernandezFernandezJulie	Fernandez Fernandez, Julie	F	1972	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	DeConinckMonica	De Coninck, Monica	F	1956	
ParlaMint-BE-en_2017-10-25-54-commissie-ic758x	ParlaMint-BE_2017-10-25-54-commissie-ic758x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 25-10-2017	2017-10-25	Committee	Zittingperiode 54	-	-	-	-	Reference	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	PonceletIsabelle	Poncelet, Isabelle	F	1967	
