,important,importance,significant,meaningful
nature,,,,
climate,0.33994847536087036,0.2904301881790161,0.32392898201942444,0.28889158368110657
environment,0.3978416323661804,0.2668937146663666,0.3401973843574524,0.2946505546569824
land,0.38046854734420776,0.33359554409980774,0.331883043050766,0.2825925648212433
forest,,,,
forests,,,,
biodiversity,0.27773788571357727,0.2712326943874359,0.2760947346687317,0.18558244407176971
restoration,0.23932267725467682,0.329796701669693,0.26083776354789734,0.2095344364643097
reforestation,,,,
ecology,,,,
