Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100005	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100156	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100209	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100231	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Regular	MP	notMinister	V	Venstre	Opposition	Centre-right	TørnæsUlla	Tørnæs, Ulla	F	1962	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100458	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100508	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100525	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100543	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100600	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
ParlaMint-DK-en_2020-03-31-20191-M86	ParlaMint-DK_20200331100635	Hansard of the session of the Danish Parliament (Folketinget), 20191, M86 (2020-03-31), final version	2020-03-31	Unicameralism	Regeringen Mette Frederiksen	20191	M86	-	-	COVID	English	Chairperson	MP	notMinister	S	Socialdemokratiet	Coalition	Centre-left	KristensenHenrikDam	Kristensen, Henrik Dam	M	1957	
