Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100002	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100050	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100103	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100124	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100143	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100208	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
ParlaMint-DK-en_2020-03-24-20191-M82	ParlaMint-DK_20200324100228	Hansard of the session of the Danish Parliament (Folketinget), 20191, M82 (2020-03-24), final version	2020-03-24	Unicameralism	Regeringen Mette Frederiksen	20191	M82	-	-	COVID	English	Chairperson	MP	notMinister	V	Venstre	Opposition	Centre-right	EllemannKaren	Ellemann, Karen	F	1969	
